"","speaker_role","target_child_age_years","gloss","freq","total_freq","relFreq","relFreq_ppt"
"905","Father",3.78285420944559,"and",3,909,0.0033003300330033,3.3003300330033
"906","Father",3.78285420944559,"or",3,909,0.0033003300330033,3.3003300330033
"907","Father",3.78832991101985,"and",27,1580,0.0170886075949367,17.0886075949367
"908","Father",3.78832991101985,"or",4,1580,0.00253164556962025,2.53164556962025
"909","Father",3.79380561259411,"and",1,92,0.0108695652173913,10.8695652173913
"910","Father",3.79928131416838,"and",2,440,0.00454545454545455,4.54545454545454
"911","Father",3.80201916495551,"and",2,412,0.00485436893203883,4.85436893203883
"912","Father",3.81297056810404,"and",6,435,0.0137931034482759,13.7931034482759
"913","Father",3.81297056810404,"or",1,435,0.00229885057471264,2.29885057471264
"914","Father",3.8184462696783,"and",14,1037,0.0135004821600771,13.5004821600771
"915","Father",3.8184462696783,"or",2,1037,0.00192864030858245,1.92864030858245
"916","Father",3.82939767282683,"and",4,503,0.00795228628230616,7.95228628230616
"917","Father",3.83607118412047,"and",26,1997,0.0130195292939409,13.0195292939409
"918","Father",3.83607118412047,"or",7,1997,0.00350525788683025,3.50525788683025
"919","Father",3.84154688569473,"and",2,368,0.00543478260869565,5.43478260869565
"920","Father",3.84154688569473,"or",1,368,0.00271739130434783,2.71739130434783
"921","Father",3.85797399041752,"and",9,887,0.0101465614430665,10.1465614430665
"922","Father",3.85797399041752,"or",1,887,0.00112739571589628,1.12739571589628
"923","Father",3.86071184120465,"and",13,1251,0.0103916866506795,10.3916866506795
"924","Father",3.86071184120465,"or",1,1251,0.000799360511590727,0.799360511590727
"925","Father",3.87166324435318,"and",97,2384,0.0406879194630872,40.6879194630872
"926","Father",3.87166324435318,"or",7,2384,0.00293624161073826,2.93624161073825
"927","Father",3.87440109514031,"and",4,308,0.012987012987013,12.987012987013
"928","Father",3.87713894592745,"and",7,414,0.0169082125603865,16.9082125603865
"929","Father",3.88261464750171,"or",1,463,0.00215982721382289,2.15982721382289
"930","Father",3.88535249828884,"and",69,2648,0.0260574018126888,26.0574018126888
"931","Father",3.88535249828884,"or",8,2648,0.00302114803625378,3.02114803625378
"932","Father",3.89082819986311,"and",3,155,0.0193548387096774,19.3548387096774
"933","Father",3.89356605065024,"and",23,1746,0.0131729667812142,13.1729667812142
"934","Father",3.89356605065024,"or",4,1746,0.00229095074455899,2.29095074455899
"935","Father",3.89630390143737,"and",19,1359,0.013980868285504,13.980868285504
"936","Father",3.89630390143737,"or",4,1359,0.00294334069168506,2.94334069168506
"937","Father",3.8990417522245,"and",15,1193,0.0125733445096396,12.5733445096396
"938","Father",3.90177960301164,"and",3,374,0.00802139037433155,8.02139037433155
"939","Father",3.90177960301164,"or",2,374,0.0053475935828877,5.3475935828877
"940","Father",3.9072553045859,"and",4,279,0.014336917562724,14.336917562724
"941","Father",3.9072553045859,"or",1,279,0.003584229390681,3.584229390681
"942","Father",3.9154688569473,"and",3,696,0.00431034482758621,4.31034482758621
"943","Father",3.92214236824093,"and",1,311,0.00321543408360129,3.21543408360129
"944","Father",3.92214236824093,"or",1,311,0.00321543408360129,3.21543408360129
"945","Father",3.94130732375086,"and",31,937,0.0330843116328709,33.0843116328709
"946","Father",3.94952087611225,"and",5,727,0.00687757909215956,6.87757909215956
"947","Father",3.95499657768652,"and",7,406,0.0172413793103448,17.2413793103448
"948","Father",3.95499657768652,"or",2,406,0.00492610837438424,4.92610837438424
"949","Father",3.96047227926078,"and",1,163,0.00613496932515337,6.13496932515337
"950","Father",3.97689938398357,"and",41,1921,0.0213430504945341,21.3430504945341
"951","Father",3.99058863791923,"and",43,3154,0.0136334812935954,13.6334812935954
"952","Father",3.99058863791923,"or",9,3154,0.00285351934051997,2.85351934051997
"953","Father",3.99332648870637,"and",22,2099,0.0104811815150071,10.4811815150071
"954","Father",3.99332648870637,"or",7,2099,0.00333492139113864,3.33492139113864
"955","Father",3.99880219028063,"and",17,1020,0.0166666666666667,16.6666666666667
"956","Father",3.99880219028063,"or",8,1020,0.00784313725490196,7.84313725490196
"957","Father",4.00547570157426,"or",1,132,0.00757575757575758,7.57575757575758
"958","Father",4.0082135523614,"and",1,61,0.0163934426229508,16.3934426229508
"959","Father",4.01368925393566,"and",106,4832,0.0219370860927152,21.9370860927152
"960","Father",4.01368925393566,"or",12,4832,0.00248344370860927,2.48344370860927
"961","Father",4.01916495550992,"and",2,192,0.0104166666666667,10.4166666666667
"962","Father",4.02190280629706,"and",13,778,0.0167095115681234,16.7095115681234
"963","Father",4.02190280629706,"or",2,778,0.0025706940874036,2.5706940874036
"964","Father",4.02737850787132,"and",34,1543,0.0220349967595593,22.0349967595593
"965","Father",4.02737850787132,"or",6,1543,0.00388852883992223,3.88852883992223
"966","Father",4.03011635865845,"and",107,4014,0.0266567015445939,26.6567015445939
"967","Father",4.03011635865845,"or",9,4014,0.00224215246636771,2.24215246636771
"968","Father",4.03832991101985,"and",4,172,0.0232558139534884,23.2558139534884
"969","Father",4.04928131416838,"and",47,2114,0.022232734153264,22.232734153264
"970","Father",4.04928131416838,"or",6,2114,0.00283822138126774,2.83822138126774
"971","Father",4.05201916495551,"and",32,1644,0.0194647201946472,19.4647201946472
"972","Father",4.05201916495551,"or",7,1644,0.00425790754257908,4.25790754257908
"973","Father",4.05475701574264,"and",16,995,0.0160804020100503,16.0804020100503
"974","Father",4.05475701574264,"or",5,995,0.0050251256281407,5.0251256281407
"975","Father",4.0684462696783,"and",2,142,0.0140845070422535,14.0845070422535
"976","Father",4.0684462696783,"or",1,142,0.00704225352112676,7.04225352112676
"977","Father",4.0766598220397,"and",1,363,0.00275482093663912,2.75482093663912
"978","Father",4.0766598220397,"or",1,363,0.00275482093663912,2.75482093663912
"979","Father",4.07939767282683,"and",1,318,0.00314465408805031,3.14465408805031
"980","Father",4.07939767282683,"or",1,318,0.00314465408805031,3.14465408805031
"981","Father",4.08333333333333,"and",1,199,0.0050251256281407,5.0251256281407
"982","Father",4.08607118412047,"and",3,415,0.0072289156626506,7.2289156626506
"983","Father",4.09428473648186,"and",11,919,0.0119695321001088,11.9695321001088
"984","Father",4.09428473648186,"or",1,919,0.00108813928182807,1.08813928182807
"985","Father",4.09702258726899,"and",3,203,0.0147783251231527,14.7783251231527
"986","Father",4.09976043805613,"and",27,748,0.036096256684492,36.096256684492
"987","Father",4.09976043805613,"or",6,748,0.00802139037433155,8.02139037433155
"988","Father",4.10797399041752,"and",5,490,0.0102040816326531,10.2040816326531
"989","Father",4.10797399041752,"or",1,490,0.00204081632653061,2.04081632653061
"990","Father",4.11344969199179,"and",1,18,0.0555555555555556,55.5555555555556
"991","Father",4.12440109514031,"and",4,321,0.0124610591900312,12.4610591900312
"992","Father",4.12987679671458,"and",29,1950,0.0148717948717949,14.8717948717949
"993","Father",4.12987679671458,"or",7,1950,0.00358974358974359,3.58974358974359
"994","Father",4.13535249828884,"and",17,712,0.023876404494382,23.876404494382
"995","Father",4.13535249828884,"or",1,712,0.00140449438202247,1.40449438202247
"996","Father",4.13809034907598,"and",1,167,0.00598802395209581,5.98802395209581
"997","Father",4.1490417522245,"and",1,244,0.00409836065573771,4.09836065573771
"998","Father",4.1490417522245,"or",2,244,0.00819672131147541,8.19672131147541
"999","Father",4.15177960301164,"and",24,1144,0.020979020979021,20.979020979021
"1000","Father",4.15177960301164,"or",4,1144,0.0034965034965035,3.4965034965035
"1001","Father",4.16273100616016,"and",13,810,0.0160493827160494,16.0493827160494
"1002","Father",4.16273100616016,"or",4,810,0.00493827160493827,4.93827160493827
"1003","Father",4.16666666666667,"and",4,318,0.0125786163522013,12.5786163522013
"1004","Father",4.1694045174538,"and",53,3132,0.0169220945083014,16.9220945083014
"1005","Father",4.1694045174538,"or",11,3132,0.00351213282247765,3.51213282247765
"1006","Father",4.17214236824093,"and",27,1122,0.0240641711229947,24.0641711229947
"1007","Father",4.17214236824093,"or",2,1122,0.0017825311942959,1.7825311942959
"1008","Father",4.17488021902806,"and",15,1296,0.0115740740740741,11.5740740740741
"1009","Father",4.17488021902806,"or",3,1296,0.00231481481481481,2.31481481481481
"1010","Father",4.1776180698152,"and",5,557,0.00897666068222621,8.97666068222621
"1011","Father",4.1776180698152,"or",2,557,0.00359066427289048,3.59066427289048
"1012","Father",4.19130732375086,"and",5,711,0.0070323488045007,7.0323488045007
"1013","Father",4.19130732375086,"or",3,711,0.00421940928270042,4.21940928270042
"1014","Father",4.19678302532512,"and",4,222,0.018018018018018,18.018018018018
"1015","Father",4.20225872689938,"and",2,160,0.0125,12.5
"1016","Father",4.20499657768652,"and",2,110,0.0181818181818182,18.1818181818182
"1017","Father",4.20499657768652,"or",1,110,0.00909090909090909,9.09090909090909
"1018","Father",4.21047227926078,"and",8,378,0.0211640211640212,21.1640211640212
"1019","Father",4.21321013004791,"and",32,2533,0.0126332412159495,12.6332412159495
"1020","Father",4.21321013004791,"or",7,2533,0.00276352151598895,2.76352151598895
"1021","Father",4.21868583162218,"and",1,289,0.00346020761245675,3.46020761245675
"1022","Father",4.21868583162218,"or",1,289,0.00346020761245675,3.46020761245675
"1023","Father",4.22142368240931,"and",29,2143,0.0135324311712552,13.5324311712552
"1024","Father",4.22963723477071,"and",20,1356,0.0147492625368732,14.7492625368732
"1025","Father",4.22963723477071,"or",4,1356,0.00294985250737463,2.94985250737463
"1026","Father",4.24880219028063,"and",5,426,0.0117370892018779,11.7370892018779
"1027","Father",4.25,"and",18,1513,0.0118968935888962,11.8968935888962
"1028","Father",4.25,"or",5,1513,0.00330469266358229,3.30469266358229
"1029","Father",4.25273785078713,"and",2,389,0.0051413881748072,5.1413881748072
"1030","Father",4.26368925393566,"and",36,2146,0.0167753960857409,16.7753960857409
"1031","Father",4.26368925393566,"or",5,2146,0.00232991612301957,2.32991612301957
"1032","Father",4.26916495550992,"and",8,1147,0.00697471665213601,6.97471665213601
"1033","Father",4.26916495550992,"or",5,1147,0.004359197907585,4.359197907585
"1034","Father",4.28011635865845,"and",8,583,0.0137221269296741,13.7221269296741
"1035","Father",4.28011635865845,"or",1,583,0.00171526586620926,1.71526586620926
"1036","Father",4.28559206023272,"and",2,156,0.0128205128205128,12.8205128205128
"1037","Father",4.28832991101985,"and",17,1052,0.0161596958174905,16.1596958174905
"1038","Father",4.29106776180698,"and",13,912,0.0142543859649123,14.2543859649123
"1039","Father",4.29380561259411,"and",70,3580,0.0195530726256983,19.5530726256983
"1040","Father",4.29380561259411,"or",3,3580,0.000837988826815642,0.837988826815642
"1041","Father",4.29654346338125,"and",13,883,0.014722536806342,14.722536806342
"1042","Father",4.29654346338125,"or",6,883,0.00679501698754247,6.79501698754247
"1043","Father",4.30749486652977,"and",4,267,0.0149812734082397,14.9812734082397
"1044","Father",4.30749486652977,"or",1,267,0.00374531835205993,3.74531835205992
"1045","Father",4.32118412046543,"and",2,465,0.0043010752688172,4.3010752688172
"1046","Father",4.33607118412047,"and",30,1467,0.0204498977505112,20.4498977505112
"1047","Father",4.33607118412047,"or",6,1467,0.00408997955010225,4.08997955010225
"1048","Father",4.34154688569473,"and",14,1024,0.013671875,13.671875
"1049","Father",4.34154688569473,"or",1,1024,0.0009765625,0.9765625
"1050","Father",4.34428473648186,"and",96,4974,0.0193003618817853,19.3003618817853
"1051","Father",4.34428473648186,"or",9,4974,0.00180940892641737,1.80940892641737
"1052","Father",4.35523613963039,"and",45,1470,0.0306122448979592,30.6122448979592
"1053","Father",4.35523613963039,"or",1,1470,0.000680272108843537,0.680272108843537
"1054","Father",4.36344969199179,"and",2,445,0.00449438202247191,4.49438202247191
"1055","Father",4.36344969199179,"or",1,445,0.00224719101123596,2.24719101123596
"1056","Father",4.37166324435318,"and",12,514,0.0233463035019455,23.3463035019455
"1057","Father",4.40999315537303,"and",64,2477,0.0258377069035123,25.8377069035123
"1058","Father",4.40999315537303,"or",1,2477,0.00040371417036738,0.40371417036738
"1059","Father",4.41666666666667,"and",6,617,0.00972447325769854,9.72447325769854
"1060","Father",4.41666666666667,"or",1,617,0.00162074554294976,1.62074554294976
"1061","Father",4.42488021902806,"and",1,154,0.00649350649350649,6.49350649350649
"1062","Father",4.42488021902806,"or",1,154,0.00649350649350649,6.49350649350649
"1063","Father",4.43856947296372,"and",58,3035,0.0191103789126853,19.1103789126853
"1064","Father",4.43856947296372,"or",11,3035,0.00362438220757825,3.62438220757825
"1065","Father",4.45499657768652,"and",2,398,0.0050251256281407,5.0251256281407
"1066","Father",4.5,"and",9,652,0.0138036809815951,13.8036809815951
"1067","Father",4.5,"or",1,652,0.00153374233128834,1.53374233128834
"1068","Father",4.50273785078713,"and",40,2320,0.0172413793103448,17.2413793103448
"1069","Father",4.50273785078713,"or",10,2320,0.00431034482758621,4.31034482758621
"1070","Father",4.51368925393566,"or",1,222,0.0045045045045045,4.5045045045045
"1071","Father",4.53011635865845,"and",28,2305,0.0121475054229935,12.1475054229935
"1072","Father",4.53011635865845,"or",11,2305,0.00477223427331887,4.77223427331887
"1073","Father",4.53285420944558,"and",2,180,0.0111111111111111,11.1111111111111
"1074","Father",4.53832991101985,"and",3,213,0.0140845070422535,14.0845070422535
"1075","Father",4.53832991101985,"or",1,213,0.00469483568075117,4.69483568075117
"1076","Father",4.57392197125257,"and",5,503,0.0099403578528827,9.9403578528827
"1077","Father",4.59154688569473,"and",3,377,0.00795755968169761,7.95755968169761
"1078","Father",4.59154688569473,"or",2,377,0.00530503978779841,5.30503978779841
"1079","Father",4.61344969199179,"and",4,226,0.0176991150442478,17.6991150442478
"1080","Father",4.61344969199179,"or",1,226,0.00442477876106195,4.42477876106195
"1081","Father",4.63809034907598,"and",8,1013,0.00789733464955577,7.89733464955577
"1082","Father",4.63809034907598,"or",4,1013,0.00394866732477789,3.94866732477789
"1083","Father",4.65999315537303,"and",14,974,0.0143737166324435,14.3737166324435
"1084","Father",4.66666666666667,"and",82,3305,0.0248108925869894,24.8108925869894
"1085","Father",4.66666666666667,"or",13,3305,0.00393343419062027,3.93343419062027
"1086","Father",4.67214236824093,"and",2,392,0.00510204081632653,5.10204081632653
"1087","Father",4.67214236824093,"or",1,392,0.00255102040816327,2.55102040816327
"1088","Father",4.68309377138946,"and",4,530,0.00754716981132075,7.54716981132075
"1089","Father",4.68309377138946,"or",2,530,0.00377358490566038,3.77358490566038
"1090","Father",4.68583162217659,"and",1,128,0.0078125,7.8125
"1091","Father",4.68856947296372,"and",4,69,0.0579710144927536,57.9710144927536
"1092","Father",4.69130732375086,"and",11,659,0.0166919575113809,16.6919575113809
"1093","Father",4.70499657768652,"and",1,109,0.00917431192660551,9.1743119266055
"1094","Father",4.72142368240931,"and",1,212,0.00471698113207547,4.71698113207547
"1095","Father",4.74058863791923,"and",1,111,0.00900900900900901,9.00900900900901
"1096","Father",4.7460643394935,"and",6,545,0.0110091743119266,11.0091743119266
"1097","Father",4.7460643394935,"or",2,545,0.0036697247706422,3.6697247706422
"1098","Father",4.75,"and",824,55912,0.0147374445557304,14.7374445557304
"1099","Father",4.75,"or",145,55912,0.00259336099585062,2.59336099585062
"1100","Father",4.75273785078713,"and",1,317,0.00315457413249211,3.15457413249211
"1101","Father",4.7582135523614,"and",8,342,0.0233918128654971,23.3918128654971
"1102","Father",4.7582135523614,"or",4,342,0.0116959064327485,11.6959064327485
"1103","Father",4.76916495550992,"and",19,1664,0.0114182692307692,11.4182692307692
"1104","Father",4.76916495550992,"or",4,1664,0.00240384615384615,2.40384615384615
"1105","Father",4.79380561259411,"and",2,498,0.00401606425702811,4.01606425702811
"1106","Father",4.79380561259411,"or",2,498,0.00401606425702811,4.01606425702811
"1107","Father",4.80475701574264,"and",81,4280,0.0189252336448598,18.9252336448598
"1108","Father",4.80475701574264,"or",11,4280,0.00257009345794393,2.57009345794393
"1109","Father",4.81297056810404,"and",1,30,0.0333333333333333,33.3333333333333
"1110","Father",4.81570841889117,"or",1,99,0.0101010101010101,10.1010101010101
"1111","Father",4.83213552361396,"and",2,194,0.0103092783505155,10.3092783505155
"1112","Father",4.83213552361396,"or",1,194,0.00515463917525773,5.15463917525773
"1113","Father",4.83333333333333,"and",4,310,0.0129032258064516,12.9032258064516
"1114","Father",4.83607118412047,"or",1,112,0.00892857142857143,8.92857142857143
"1115","Father",4.84976043805613,"and",21,1164,0.0180412371134021,18.0412371134021
"1116","Father",4.84976043805613,"or",1,1164,0.000859106529209622,0.859106529209622
"1117","Father",4.85797399041752,"and",4,269,0.0148698884758364,14.8698884758364
"1118","Father",4.87440109514031,"and",1,91,0.010989010989011,10.989010989011
"1119","Father",4.88809034907598,"and",1,15,0.0666666666666667,66.6666666666667
"1120","Father",4.89356605065024,"and",2,207,0.00966183574879227,9.66183574879227
"1121","Father",4.9072553045859,"and",34,1566,0.0217113665389527,21.7113665389527
"1122","Father",4.9072553045859,"or",5,1566,0.00319284802043423,3.19284802043423
"1123","Father",4.91666666666667,"and",22,997,0.0220661985957874,22.0661985957874
"1124","Father",4.91666666666667,"or",2,997,0.00200601805416249,2.00601805416249
"1125","Father",4.93035592060233,"and",3,183,0.0163934426229508,16.3934426229508
"1126","Father",4.93035592060233,"or",1,183,0.00546448087431694,5.46448087431694
"1127","Father",4.94404517453799,"and",37,2003,0.018472291562656,18.472291562656
"1128","Father",4.94404517453799,"or",8,2003,0.00399400898652022,3.99400898652022
"1129","Father",4.95225872689938,"and",2,134,0.0149253731343284,14.9253731343284
"1130","Father",4.96868583162218,"and",5,562,0.00889679715302491,8.89679715302491
"1131","Father",4.97416153319644,"and",3,455,0.00659340659340659,6.59340659340659
"1132","Father",4.97689938398357,"and",5,187,0.0267379679144385,26.7379679144385
"1133","Father",4.98511293634497,"and",67,4556,0.0147058823529412,14.7058823529412
"1134","Father",4.98511293634497,"or",6,4556,0.00131694468832309,1.31694468832309
"1135","Father",5,"and",17,1685,0.0100890207715134,10.0890207715134
"1136","Father",5,"or",3,1685,0.00178041543026706,1.78041543026706
"1137","Father",5.01095140314853,"or",2,181,0.0110497237569061,11.0497237569061
"1138","Father",5.04380561259411,"and",3,179,0.0167597765363128,16.7597765363128
"1139","Father",5.13809034907598,"and",94,4259,0.0220709086640056,22.0709086640056
"1140","Father",5.13809034907598,"or",8,4259,0.00187837520544729,1.87837520544729
"1141","Father",5.16666666666667,"and",12,722,0.0166204986149584,16.6204986149584
"1142","Father",5.16666666666667,"or",1,722,0.00138504155124654,1.38504155124654
"1143","Father",5.18583162217659,"and",4,665,0.00601503759398496,6.01503759398496
"1144","Father",5.19404517453799,"and",7,1608,0.00435323383084577,4.35323383084577
"1145","Father",5.19404517453799,"or",2,1608,0.00124378109452736,1.24378109452736
"1146","Father",5.25,"and",9,838,0.0107398568019093,10.7398568019093
"1147","Father",5.25,"or",5,838,0.00596658711217184,5.96658711217184
"1148","Father",5.27464065708419,"and",89,4424,0.0201175406871609,20.1175406871609
"1149","Father",5.27464065708419,"or",6,4424,0.00135623869801085,1.35623869801085
"1150","Father",5.32939767282683,"or",1,35,0.0285714285714286,28.5714285714286
"1151","Father",5.37440109514031,"and",19,2034,0.00934119960668633,9.34119960668633
"1152","Father",5.39630390143737,"or",1,181,0.00552486187845304,5.52486187845304
"1153","Father",5.43035592060233,"and",2,100,0.02,20
"1154","Father",5.43309377138946,"and",2,107,0.0186915887850467,18.6915887850467
"1155","Father",5.43309377138946,"or",1,107,0.00934579439252336,9.34579439252336
"1156","Father",5.44952087611225,"and",8,418,0.0191387559808612,19.1387559808612
"1157","Father",5.44952087611225,"or",2,418,0.00478468899521531,4.78468899521531
"1158","Father",5.50547570157426,"and",18,651,0.0276497695852535,27.6497695852535
"1159","Father",5.50547570157426,"or",3,651,0.00460829493087558,4.60829493087558
"1160","Father",5.53559206023272,"and",3,495,0.00606060606060606,6.06060606060606
"1161","Father",5.53559206023272,"or",1,495,0.00202020202020202,2.02020202020202
"1162","Father",5.56297056810404,"and",3,460,0.00652173913043478,6.52173913043478
"1163","Father",5.56297056810404,"or",3,460,0.00652173913043478,6.52173913043478
"1164","Father",5.5888090349076,"and",7,520,0.0134615384615385,13.4615384615385
"1165","Father",5.5888090349076,"or",1,520,0.00192307692307692,1.92307692307692
"1166","Father",5.69678302532512,"and",6,288,0.0208333333333333,20.8333333333333
"1167","Father",5.75,"and",8,1028,0.00778210116731518,7.78210116731517
"1168","Father",5.75,"or",5,1028,0.00486381322957198,4.86381322957198
"1169","Father",5.78832991101985,"and",30,1849,0.0162249864791779,16.2249864791779
"1170","Father",5.78832991101985,"or",7,1849,0.00378583017847485,3.78583017847485
"1171","Father",5.80201916495551,"and",8,596,0.0134228187919463,13.4228187919463
"1172","Father",5.80201916495551,"or",4,596,0.00671140939597315,6.71140939597315
"1173","Father",5.83333333333333,"and",9,587,0.0153321976149915,15.3321976149915
"1174","Father",5.83333333333333,"or",1,587,0.00170357751277683,1.70357751277683
"1175","Father",5.83607118412047,"and",1,181,0.00552486187845304,5.52486187845304
"1176","Father",5.89082819986311,"and",20,951,0.0210304942166141,21.0304942166141
"1177","Father",5.89082819986311,"or",2,951,0.00210304942166141,2.10304942166141
"1178","Father",5.96321013004791,"and",4,168,0.0238095238095238,23.8095238095238
"1179","Mother",1.01642710472279,"and",46,3399,0.0135333921741689,13.5333921741689
"1180","Mother",1.01642710472279,"or",1,3399,0.000294204177699323,0.294204177699323
"1181","Mother",1.03832991101985,"and",40,3533,0.011321822813473,11.321822813473
"1182","Mother",1.03832991101985,"or",5,3533,0.00141522785168412,1.41522785168412
"1183","Mother",1.04654346338125,"and",32,1852,0.0172786177105832,17.2786177105832
"1184","Mother",1.04654346338125,"or",2,1852,0.00107991360691145,1.07991360691145
"1185","Mother",1.05749486652977,"and",94,8734,0.0107625372108999,10.7625372108999
"1186","Mother",1.05749486652977,"or",20,8734,0.00228990153423403,2.28990153423403
"1187","Mother",1.07118412046543,"and",72,3825,0.0188235294117647,18.8235294117647
"1188","Mother",1.07118412046543,"or",2,3825,0.000522875816993464,0.522875816993464
"1189","Mother",1.0766598220397,"and",45,3271,0.0137572607765209,13.7572607765209
"1190","Mother",1.07939767282683,"and",45,5241,0.00858614768174013,8.58614768174013
"1191","Mother",1.07939767282683,"or",6,5241,0.00114481969089868,1.14481969089868
"1192","Mother",1.08333333333333,"and",9,2346,0.00383631713554987,3.83631713554987
"1193","Mother",1.08333333333333,"or",1,2346,0.000426257459505541,0.426257459505541
"1194","Mother",1.0888090349076,"and",52,3806,0.0136626379400946,13.6626379400946
"1195","Mother",1.0888090349076,"or",2,3806,0.000525486074619023,0.525486074619023
"1196","Mother",1.09702258726899,"and",49,2805,0.0174688057040998,17.4688057040998
"1197","Mother",1.09702258726899,"or",4,2805,0.00142602495543672,1.42602495543672
"1198","Mother",1.11344969199179,"and",17,1580,0.0107594936708861,10.7594936708861
"1199","Mother",1.11344969199179,"or",1,1580,0.000632911392405063,0.632911392405063
"1200","Mother",1.11892539356605,"and",13,1445,0.00899653979238754,8.99653979238754
"1201","Mother",1.12987679671458,"and",143,6924,0.0206528018486424,20.6528018486424
"1202","Mother",1.12987679671458,"or",8,6924,0.00115540150202195,1.15540150202195
"1203","Mother",1.13535249828884,"and",1,659,0.00151745068285281,1.51745068285281
"1204","Mother",1.1490417522245,"and",31,2230,0.0139013452914798,13.9013452914798
"1205","Mother",1.15177960301164,"and",2,477,0.00419287211740042,4.19287211740042
"1206","Mother",1.15451745379877,"and",9,1398,0.00643776824034335,6.43776824034335
"1207","Mother",1.1572553045859,"and",9,1577,0.00570703868103995,5.70703868103995
"1208","Mother",1.1572553045859,"or",2,1577,0.00126823081800888,1.26823081800888
"1209","Mother",1.16666666666667,"and",9,1784,0.00504484304932735,5.04484304932735
"1210","Mother",1.16666666666667,"or",2,1784,0.00112107623318386,1.12107623318386
"1211","Mother",1.1694045174538,"and",85,7578,0.0112166798627606,11.2166798627606
"1212","Mother",1.1694045174538,"or",4,7578,0.000527843758247559,0.527843758247559
"1213","Mother",1.17214236824093,"and",75,5961,0.0125817815802718,12.5817815802718
"1214","Mother",1.17214236824093,"or",6,5961,0.00100654252642174,1.00654252642174
"1215","Mother",1.17488021902806,"and",1,721,0.0013869625520111,1.3869625520111
"1216","Mother",1.17488021902806,"or",1,721,0.0013869625520111,1.3869625520111
"1217","Mother",1.1776180698152,"and",19,3757,0.00505722651051371,5.05722651051371
"1218","Mother",1.18035592060233,"and",18,2630,0.00684410646387833,6.84410646387833
"1219","Mother",1.18309377138946,"and",36,4901,0.00734543970618241,7.34543970618241
"1220","Mother",1.18309377138946,"or",1,4901,0.0002040399918384,0.2040399918384
"1221","Mother",1.18583162217659,"and",53,4867,0.0108896650914321,10.8896650914321
"1222","Mother",1.18583162217659,"or",3,4867,0.000616396137250873,0.616396137250873
"1223","Mother",1.19130732375086,"and",23,5115,0.00449657869012708,4.49657869012708
"1224","Mother",1.19130732375086,"or",1,5115,0.000195503421309873,0.195503421309873
"1225","Mother",1.19404517453799,"and",52,5350,0.0097196261682243,9.7196261682243
"1226","Mother",1.19404517453799,"or",8,5350,0.00149532710280374,1.49532710280374
"1227","Mother",1.19952087611225,"and",3,679,0.00441826215022091,4.41826215022091
"1228","Mother",1.20225872689938,"and",118,8572,0.01376574895007,13.76574895007
"1229","Mother",1.20225872689938,"or",4,8572,0.000466635557629491,0.466635557629491
"1230","Mother",1.20499657768652,"and",45,2962,0.0151924375422012,15.1924375422012
"1231","Mother",1.20499657768652,"or",3,2962,0.00101282916948008,1.01282916948008
"1232","Mother",1.20773442847365,"and",26,3058,0.00850228907782865,8.50228907782865
"1233","Mother",1.20773442847365,"or",7,3058,0.00228907782864617,2.28907782864617
"1234","Mother",1.21047227926078,"and",10,2219,0.00450653447498873,4.50653447498873
"1235","Mother",1.21321013004791,"and",10,865,0.0115606936416185,11.5606936416185
"1236","Mother",1.21594798083504,"and",61,3757,0.0162363587969124,16.2363587969124
"1237","Mother",1.21594798083504,"or",4,3757,0.00106467926537131,1.06467926537131
"1238","Mother",1.21868583162218,"and",3,922,0.00325379609544469,3.25379609544469
"1239","Mother",1.22142368240931,"and",4,507,0.00788954635108481,7.88954635108481
"1240","Mother",1.22416153319644,"and",66,2678,0.0246452576549664,24.6452576549664
"1241","Mother",1.22416153319644,"or",2,2678,0.000746825989544436,0.746825989544436
"1242","Mother",1.22689938398357,"and",15,1149,0.0130548302872063,13.0548302872063
"1243","Mother",1.22689938398357,"or",1,1149,0.000870322019147084,0.870322019147084
"1244","Mother",1.24332648870637,"and",119,7301,0.0162991371045062,16.2991371045062
"1245","Mother",1.24332648870637,"or",14,7301,0.00191754554170662,1.91754554170662
"1246","Mother",1.2460643394935,"and",2,340,0.00588235294117647,5.88235294117647
"1247","Mother",1.24880219028063,"and",1,89,0.0112359550561798,11.2359550561798
"1248","Mother",1.25,"and",84,5429,0.0154724627003131,15.4724627003131
"1249","Mother",1.25,"or",8,5429,0.0014735678762203,1.4735678762203
"1250","Mother",1.26368925393566,"and",3,692,0.00433526011560694,4.33526011560694
"1251","Mother",1.26916495550992,"and",53,3429,0.0154564012831729,15.4564012831729
"1252","Mother",1.26916495550992,"or",1,3429,0.000291630212890055,0.291630212890055
"1253","Mother",1.27464065708419,"and",4,1289,0.00310318076027929,3.10318076027929
"1254","Mother",1.27464065708419,"or",3,1289,0.00232738557020946,2.32738557020946
"1255","Mother",1.28285420944559,"and",75,4934,0.0152006485610053,15.2006485610053
"1256","Mother",1.28285420944559,"or",2,4934,0.000405350628293474,0.405350628293474
"1257","Mother",1.28559206023272,"and",77,4253,0.0181048671525982,18.1048671525982
"1258","Mother",1.28559206023272,"or",6,4253,0.00141076886903362,1.41076886903362
"1259","Mother",1.29106776180698,"and",70,4897,0.0142944659995916,14.2944659995916
"1260","Mother",1.29106776180698,"or",6,4897,0.00122523994282214,1.22523994282214
