"","speaker_role","word","target_child_age_months","speech_act","count","total","rel_freq","ppt"
"448","Father","other",37,"question",8898,9033,0.985054799070076,985.054799070076
"449","Father","other",38,"declarative",10351,10565,0.979744439185992,979.744439185991
"450","Father","other",38,"imperative",139,145,0.958620689655172,958.620689655172
"451","Father","other",38,"other",386,403,0.957816377171216,957.816377171216
"452","Father","other",38,"question",7611,7697,0.988826815642458,988.826815642458
"453","Father","other",39,"declarative",13116,13310,0.985424492862509,985.424492862509
"454","Father","other",39,"imperative",117,118,0.991525423728814,991.525423728814
"455","Father","other",39,"other",1365,1381,0.988414192614048,988.414192614048
"456","Father","other",39,"question",8916,9070,0.983020948180816,983.020948180816
"457","Father","other",40,"declarative",9670,9810,0.985728848114169,985.728848114169
"458","Father","other",40,"imperative",159,159,1,1000
"459","Father","other",40,"other",403,413,0.975786924939467,975.786924939467
"460","Father","other",40,"question",7135,7276,0.980621220450797,980.621220450797
"461","Father","other",41,"declarative",5884,5981,0.983781976258151,983.781976258151
"462","Father","other",41,"imperative",29,29,1,1000
"463","Father","other",41,"other",4433,4545,0.975357535753575,975.357535753575
"464","Father","other",41,"question",4817,4926,0.97787251319529,977.87251319529
"465","Father","other",42,"declarative",6282,6353,0.988824177553911,988.824177553911
"466","Father","other",42,"imperative",89,89,1,1000
"467","Father","other",42,"other",106,112,0.946428571428571,946.428571428571
"468","Father","other",42,"question",5783,5869,0.985346737093202,985.346737093202
"469","Father","other",43,"declarative",8025,8197,0.979016713431743,979.016713431743
"470","Father","other",43,"imperative",86,88,0.977272727272727,977.272727272727
"471","Father","other",43,"other",2558,2624,0.97484756097561,974.84756097561
"472","Father","other",43,"question",6142,6236,0.984926234765876,984.926234765876
"473","Father","other",44,"declarative",6854,6948,0.986470926885435,986.470926885435
"474","Father","other",44,"imperative",131,131,1,1000
"475","Father","other",44,"other",95,103,0.922330097087379,922.330097087379
"476","Father","other",44,"question",4932,5001,0.98620275944811,986.20275944811
"477","Father","other",45,"declarative",5212,5278,0.987495263357332,987.495263357332
"478","Father","other",45,"imperative",126,126,1,1000
"479","Father","other",45,"other",41,41,1,1000
"480","Father","other",45,"question",4187,4250,0.985176470588235,985.176470588235
"481","Father","other",46,"declarative",9786,9990,0.97957957957958,979.57957957958
"482","Father","other",46,"imperative",90,92,0.978260869565217,978.260869565217
"483","Father","other",46,"other",476,515,0.924271844660194,924.271844660194
"484","Father","other",46,"question",6331,6420,0.98613707165109,986.13707165109
"485","Father","other",47,"declarative",6392,6510,0.981874039938556,981.874039938556
"486","Father","other",47,"imperative",103,103,1,1000
"487","Father","other",47,"other",340,363,0.9366391184573,936.6391184573
"488","Father","other",47,"question",4191,4245,0.987279151943463,987.279151943463
"489","Father","other",48,"declarative",10553,10808,0.97640636565507,976.40636565507
"490","Father","other",48,"imperative",270,276,0.978260869565217,978.260869565217
"491","Father","other",48,"other",590,625,0.944,944
"492","Father","other",48,"question",5507,5628,0.978500355366027,978.500355366027
"493","Father","other",49,"declarative",4489,4581,0.979917048679328,979.917048679328
"494","Father","other",49,"imperative",70,71,0.985915492957746,985.915492957747
"495","Father","other",49,"other",167,173,0.965317919075145,965.317919075145
"496","Father","other",49,"question",3671,3738,0.982075976457999,982.075976457999
"497","Father","other",50,"declarative",8459,8600,0.983604651162791,983.604651162791
"498","Father","other",50,"imperative",65,66,0.984848484848485,984.848484848485
"499","Father","other",50,"other",535,550,0.972727272727273,972.727272727273
"500","Father","other",50,"question",5571,5660,0.984275618374558,984.275618374558
"501","Father","other",51,"declarative",6764,6863,0.98557482150663,985.57482150663
"502","Father","other",51,"imperative",77,79,0.974683544303797,974.683544303797
"503","Father","other",51,"other",217,226,0.960176991150443,960.176991150443
"504","Father","other",51,"question",5921,6030,0.981923714759536,981.923714759536
"505","Father","other",52,"declarative",6563,6699,0.979698462457083,979.698462457083
"506","Father","other",52,"imperative",51,52,0.980769230769231,980.769230769231
"507","Father","other",52,"other",354,387,0.914728682170543,914.728682170543
"508","Father","other",52,"question",5769,5881,0.980955619792552,980.955619792552
"509","Father","other",53,"declarative",2611,2666,0.979369842460615,979.369842460615
"510","Father","other",53,"imperative",12,12,1,1000
"511","Father","other",53,"other",43,43,1,1000
"512","Father","other",53,"question",1755,1780,0.985955056179775,985.955056179775
"513","Father","other",54,"declarative",3386,3450,0.981449275362319,981.449275362319
"514","Father","other",54,"imperative",226,226,1,1000
"515","Father","other",54,"other",110,118,0.932203389830508,932.203389830508
"516","Father","other",54,"question",2707,2746,0.985797523670794,985.797523670794
"517","Father","other",55,"declarative",1662,1681,0.988697204045211,988.697204045211
"518","Father","other",55,"imperative",19,19,1,1000
"519","Father","other",55,"other",24,24,1,1000
"520","Father","other",55,"question",1130,1147,0.985178727114211,985.178727114211
"521","Father","other",56,"declarative",3283,3352,0.979415274463007,979.415274463007
"522","Father","other",56,"imperative",74,75,0.986666666666667,986.666666666667
"523","Father","other",56,"other",163,172,0.947674418604651,947.674418604651
"524","Father","other",56,"question",2409,2461,0.978870377895165,978.870377895165
"525","Father","other",57,"declarative",42521,43274,0.982599251282525,982.599251282525
"526","Father","other",57,"imperative",614,621,0.988727858293076,988.727858293076
"527","Father","other",57,"other",3835,3964,0.967457114026236,967.457114026236
"528","Father","other",57,"question",16009,16226,0.986626402070751,986.626402070751
"529","Father","other",58,"declarative",2029,2067,0.981615868408321,981.615868408321
"530","Father","other",58,"imperative",17,17,1,1000
"531","Father","other",58,"other",60,62,0.967741935483871,967.741935483871
"532","Father","other",58,"question",1739,1773,0.980823463056966,980.823463056966
"533","Father","other",59,"declarative",5300,5400,0.981481481481482,981.481481481482
"534","Father","other",59,"imperative",38,38,1,1000
"535","Father","other",59,"other",255,265,0.962264150943396,962.264150943396
"536","Father","other",59,"question",3671,3722,0.986297689414293,986.297689414293
"537","Father","other",60,"declarative",1268,1283,0.988308651597818,988.308651597818
"538","Father","other",60,"imperative",56,57,0.982456140350877,982.456140350877
"539","Father","other",60,"other",106,109,0.972477064220184,972.477064220184
"540","Father","other",60,"question",736,742,0.991913746630728,991.913746630728
"541","Father","other",61,"declarative",2358,2401,0.982090795501874,982.090795501874
"542","Father","other",61,"imperative",1,1,1,1000
"543","Father","other",61,"other",212,231,0.917748917748918,917.748917748918
"544","Father","other",61,"question",1586,1626,0.97539975399754,975.39975399754
"545","Father","other",62,"declarative",1666,1679,0.992257296009529,992.257296009529
"546","Father","other",62,"imperative",35,36,0.972222222222222,972.222222222222
"547","Father","other",62,"other",110,112,0.982142857142857,982.142857142857
"548","Father","other",62,"question",1158,1168,0.991438356164384,991.438356164384
"549","Father","other",63,"declarative",2771,2831,0.978806075591664,978.806075591664
"550","Father","other",63,"imperative",28,29,0.96551724137931,965.51724137931
"551","Father","other",63,"other",82,87,0.942528735632184,942.528735632184
"552","Father","other",63,"question",2386,2430,0.981893004115226,981.893004115226
"553","Father","other",64,"declarative",1733,1749,0.990851915380217,990.851915380217
"554","Father","other",64,"imperative",4,4,1,1000
"555","Father","other",64,"other",72,72,1,1000
"556","Father","other",64,"question",389,393,0.989821882951654,989.821882951654
"557","Father","other",65,"declarative",367,376,0.976063829787234,976.063829787234
"558","Father","other",65,"imperative",6,6,1,1000
"559","Father","other",65,"other",9,9,1,1000
"560","Father","other",65,"question",228,234,0.974358974358974,974.358974358974
"561","Father","other",66,"declarative",1001,1021,0.980411361410382,980.411361410382
"562","Father","other",66,"imperative",30,30,1,1000
"563","Father","other",66,"other",71,72,0.986111111111111,986.111111111111
"564","Father","other",66,"question",473,483,0.979296066252588,979.296066252588
"565","Father","other",67,"declarative",333,340,0.979411764705882,979.411764705882
"566","Father","other",67,"other",15,15,1,1000
"567","Father","other",67,"question",195,196,0.994897959183674,994.897959183673
"568","Father","other",68,"declarative",195,200,0.975,975
"569","Father","other",68,"question",87,88,0.988636363636364,988.636363636364
"570","Father","other",69,"declarative",2370,2415,0.981366459627329,981.366459627329
"571","Father","other",69,"imperative",76,77,0.987012987012987,987.012987012987
"572","Father","other",69,"other",36,39,0.923076923076923,923.076923076923
"573","Father","other",69,"question",970,983,0.98677517802645,986.77517802645
"574","Father","other",70,"declarative",948,969,0.978328173374613,978.328173374613
"575","Father","other",70,"imperative",47,49,0.959183673469388,959.183673469388
"576","Father","other",70,"other",114,118,0.966101694915254,966.101694915254
"577","Father","other",70,"question",580,586,0.989761092150171,989.761092150171
"578","Father","other",71,"declarative",106,110,0.963636363636364,963.636363636364
"579","Father","other",71,"imperative",18,18,1,1000
"580","Father","other",71,"question",40,40,1,1000
"581","Mother","and",12,"declarative",283,18186,0.0155614208731992,15.5614208731992
"582","Mother","and",12,"imperative",15,809,0.0185414091470952,18.5414091470952
"583","Mother","and",12,"other",19,756,0.0251322751322751,25.1322751322751
"584","Mother","and",12,"question",57,10104,0.00564133016627078,5.64133016627078
"585","Mother","and",13,"declarative",264,14881,0.0177407432296217,17.7407432296217
"586","Mother","and",13,"imperative",25,2014,0.0124131082423039,12.4131082423039
"587","Mother","and",13,"other",16,536,0.0298507462686567,29.8507462686567
"588","Mother","and",13,"question",30,8478,0.00353857041755131,3.53857041755131
"589","Mother","and",14,"declarative",634,45188,0.0140302735239444,14.0302735239444
"590","Mother","and",14,"imperative",52,5974,0.00870438567124205,8.70438567124205
"591","Mother","and",14,"other",35,1448,0.024171270718232,24.171270718232
"592","Mother","and",14,"question",133,25784,0.00515823766677009,5.15823766677009
"593","Mother","and",15,"declarative",556,28130,0.0197653750444365,19.7653750444365
"594","Mother","and",15,"imperative",3,386,0.0077720207253886,7.7720207253886
"595","Mother","and",15,"other",42,1505,0.027906976744186,27.906976744186
"596","Mother","and",15,"question",85,10328,0.00823005422153369,8.2300542215337
"597","Mother","and",16,"declarative",620,33516,0.0184986275211839,18.4986275211839
"598","Mother","and",16,"imperative",17,847,0.0200708382526564,20.0708382526564
"599","Mother","and",16,"other",70,2411,0.0290335960182497,29.0335960182497
"600","Mother","and",16,"question",108,14447,0.00747560047068596,7.47560047068596
"601","Mother","and",17,"declarative",591,34654,0.0170543083049576,17.0543083049576
"602","Mother","and",17,"imperative",36,2380,0.0151260504201681,15.1260504201681
"603","Mother","and",17,"other",83,2830,0.0293286219081272,29.3286219081272
"604","Mother","and",17,"question",128,18428,0.0069459518124593,6.9459518124593
"605","Mother","and",18,"declarative",908,53452,0.0169872034722742,16.9872034722742
"606","Mother","and",18,"imperative",21,1660,0.0126506024096386,12.6506024096386
"607","Mother","and",18,"other",91,2588,0.0351622874806801,35.1622874806801
"608","Mother","and",18,"question",215,27912,0.00770278016623674,7.70278016623674
"609","Mother","and",19,"declarative",1317,81426,0.0161741949745781,16.1741949745781
"610","Mother","and",19,"imperative",43,3787,0.0113546342751518,11.3546342751518
"611","Mother","and",19,"other",108,3661,0.0295001365747064,29.5001365747064
"612","Mother","and",19,"question",313,39600,0.0079040404040404,7.9040404040404
"613","Mother","and",20,"declarative",1244,79763,0.0155962037536201,15.5962037536201
"614","Mother","and",20,"imperative",37,5243,0.00705702841884417,7.05702841884417
"615","Mother","and",20,"other",140,4230,0.033096926713948,33.096926713948
"616","Mother","and",20,"question",400,45017,0.00888553213230557,8.88553213230557
"617","Mother","and",21,"declarative",1189,71182,0.0167036610379028,16.7036610379028
"618","Mother","and",21,"imperative",29,2602,0.0111452728670254,11.1452728670254
"619","Mother","and",21,"other",202,5560,0.0363309352517986,36.3309352517986
"620","Mother","and",21,"question",354,41019,0.00863014700504644,8.63014700504644
"621","Mother","and",22,"declarative",1142,69151,0.0165145840262614,16.5145840262614
"622","Mother","and",22,"imperative",51,2345,0.0217484008528785,21.7484008528785
"623","Mother","and",22,"other",151,4431,0.0340780862107876,34.0780862107876
"624","Mother","and",22,"question",303,35758,0.00847362827898652,8.47362827898652
"625","Mother","and",23,"declarative",1789,117469,0.0152295499238097,15.2295499238097
"626","Mother","and",23,"imperative",26,1814,0.0143329658213892,14.3329658213892
"627","Mother","and",23,"other",173,4566,0.0378887428821726,37.8887428821726
"628","Mother","and",23,"question",671,75277,0.0089137452342681,8.9137452342681
"629","Mother","and",24,"declarative",4403,239623,0.0183746969197448,18.3746969197448
"630","Mother","and",24,"imperative",30,2626,0.0114242193450114,11.4242193450114
"631","Mother","and",24,"other",586,11317,0.0517805072015552,51.7805072015552
"632","Mother","and",24,"question",2106,179090,0.0117594505555866,11.7594505555866
"633","Mother","and",25,"declarative",4643,231481,0.0200578017202276,20.0578017202276
"634","Mother","and",25,"imperative",33,2413,0.0136759220886863,13.6759220886863
"635","Mother","and",25,"other",316,8128,0.0388779527559055,38.8779527559055
"636","Mother","and",25,"question",2020,167755,0.0120413698548478,12.0413698548478
"637","Mother","and",26,"declarative",4632,227625,0.0203492586490939,20.3492586490939
"638","Mother","and",26,"imperative",21,1750,0.012,12
"639","Mother","and",26,"other",314,8122,0.0386604284658951,38.6604284658951
"640","Mother","and",26,"question",1873,155831,0.0120194313069928,12.0194313069928
"641","Mother","and",27,"declarative",4140,207979,0.0199058558796802,19.9058558796802
"642","Mother","and",27,"imperative",33,2249,0.0146731880835927,14.6731880835927
"643","Mother","and",27,"other",304,7419,0.040975872759132,40.975872759132
"644","Mother","and",27,"question",2135,157584,0.0135483297796731,13.5483297796731
"645","Mother","and",28,"declarative",4928,239547,0.0205721632915461,20.5721632915461
"646","Mother","and",28,"imperative",33,2885,0.0114384748700173,11.4384748700173
"647","Mother","and",28,"other",478,10751,0.0444609803739187,44.4609803739187
"648","Mother","and",28,"question",2352,171933,0.0136797473434419,13.6797473434419
"649","Mother","and",29,"declarative",4320,234050,0.0184575945310831,18.4575945310831
"650","Mother","and",29,"imperative",56,3101,0.018058690744921,18.058690744921
"651","Mother","and",29,"other",383,10666,0.0359084942808926,35.9084942808926
"652","Mother","and",29,"question",2170,169523,0.012800622924323,12.800622924323
"653","Mother","and",30,"declarative",4653,246669,0.0188633350765601,18.8633350765601
"654","Mother","and",30,"imperative",50,3736,0.0133832976445396,13.3832976445396
"655","Mother","and",30,"other",334,9436,0.0353963543874523,35.3963543874523
"656","Mother","and",30,"question",2056,162920,0.0126196906457157,12.6196906457157
"657","Mother","and",31,"declarative",5092,255187,0.0199539945216645,19.9539945216645
"658","Mother","and",31,"imperative",30,2662,0.0112697220135237,11.2697220135237
"659","Mother","and",31,"other",611,14247,0.0428862216607005,42.8862216607005
"660","Mother","and",31,"question",2187,158769,0.0137747293237345,13.7747293237345
"661","Mother","and",32,"declarative",4168,210392,0.0198106391878018,19.8106391878018
"662","Mother","and",32,"imperative",31,2652,0.0116892911010558,11.6892911010558
"663","Mother","and",32,"other",416,10111,0.0411433092671348,41.1433092671348
"664","Mother","and",32,"question",1777,134349,0.0132267452679216,13.2267452679216
"665","Mother","and",33,"declarative",4782,234540,0.0203888462522384,20.3888462522384
"666","Mother","and",33,"imperative",62,3318,0.0186859553948162,18.6859553948162
"667","Mother","and",33,"other",424,10558,0.0401591210456526,40.1591210456526
"668","Mother","and",33,"question",2069,150450,0.0137520771020273,13.7520771020273
"669","Mother","and",34,"declarative",4199,211991,0.0198074446556693,19.8074446556693
"670","Mother","and",34,"imperative",28,2560,0.0109375,10.9375
"671","Mother","and",34,"other",386,9130,0.0422782037239869,42.2782037239869
"672","Mother","and",34,"question",1815,132598,0.0136879892607732,13.6879892607732
"673","Mother","and",35,"declarative",3824,174159,0.0219569473871577,21.9569473871577
"674","Mother","and",35,"imperative",26,1679,0.015485407980941,15.485407980941
"675","Mother","and",35,"other",375,7542,0.0497215592680986,49.7215592680986
"676","Mother","and",35,"question",1536,108960,0.0140969162995595,14.0969162995595
"677","Mother","and",36,"declarative",5993,276427,0.0216802266059394,21.6802266059394
"678","Mother","and",36,"imperative",28,2034,0.0137659783677483,13.7659783677483
"679","Mother","and",36,"other",625,13867,0.0450710319463474,45.0710319463474
"680","Mother","and",36,"question",2615,178519,0.0146483007410976,14.6483007410976
"681","Mother","and",37,"declarative",2985,129652,0.0230231697158548,23.0231697158547
"682","Mother","and",37,"imperative",11,733,0.0150068212824011,15.0068212824011
"683","Mother","and",37,"other",280,7101,0.0394310660470356,39.4310660470356
"684","Mother","and",37,"question",1168,76924,0.0151838177941865,15.1838177941865
"685","Mother","and",38,"declarative",1663,81173,0.0204871077821443,20.4871077821443
"686","Mother","and",38,"imperative",13,748,0.017379679144385,17.379679144385
"687","Mother","and",38,"other",159,4258,0.0373414748708314,37.3414748708314
"688","Mother","and",38,"question",574,43814,0.0131008353494317,13.1008353494317
"689","Mother","and",39,"declarative",1687,81587,0.0206773137877358,20.6773137877358
"690","Mother","and",39,"imperative",8,814,0.00982800982800983,9.82800982800983
"691","Mother","and",39,"other",238,4349,0.0547252241894688,54.7252241894688
"692","Mother","and",39,"question",673,47092,0.0142911747218211,14.2911747218211
"693","Mother","and",40,"declarative",1123,59442,0.0188923656673732,18.8923656673732
"694","Mother","and",40,"imperative",5,628,0.00796178343949045,7.96178343949045
"695","Mother","and",40,"other",130,3514,0.0369948776323278,36.9948776323278
"696","Mother","and",40,"question",355,28343,0.0125251384821649,12.5251384821649
"697","Mother","and",41,"declarative",828,42094,0.0196702617950302,19.6702617950302
"698","Mother","and",41,"imperative",3,422,0.00710900473933649,7.10900473933649
"699","Mother","and",41,"other",96,1876,0.0511727078891258,51.1727078891258
"700","Mother","and",41,"question",256,19624,0.0130452507134121,13.0452507134121
"701","Mother","and",42,"declarative",1109,43449,0.0255241777716403,25.5241777716403
"702","Mother","and",42,"imperative",18,863,0.0208574739281576,20.8574739281576
"703","Mother","and",42,"other",99,2270,0.0436123348017621,43.6123348017621
"704","Mother","and",42,"question",315,21595,0.0145867098865478,14.5867098865478
"705","Mother","and",43,"declarative",908,42750,0.0212397660818713,21.2397660818713
"706","Mother","and",43,"imperative",10,1414,0.00707213578500707,7.07213578500707
"707","Mother","and",43,"other",127,3350,0.037910447761194,37.910447761194
"708","Mother","and",43,"question",299,22200,0.0134684684684685,13.4684684684685
"709","Mother","and",44,"declarative",1097,50004,0.0219382449404048,21.9382449404048
"710","Mother","and",44,"imperative",35,1552,0.0225515463917526,22.5515463917526
"711","Mother","and",44,"other",164,3506,0.0467769537934969,46.7769537934969
"712","Mother","and",44,"question",416,25977,0.0160141663779497,16.0141663779497
"713","Mother","and",45,"declarative",1549,65781,0.0235478329608854,23.5478329608854
"714","Mother","and",45,"imperative",47,3308,0.0142079806529625,14.2079806529625
"715","Mother","and",45,"other",217,4598,0.0471944323618965,47.1944323618965
"716","Mother","and",45,"question",566,34073,0.01661139318522,16.61139318522
"717","Mother","and",46,"declarative",1371,54291,0.0252528043322098,25.2528043322098
"718","Mother","and",46,"imperative",32,1749,0.0182961692395655,18.2961692395655
"719","Mother","and",46,"other",173,3886,0.0445187853834277,44.5187853834277
"720","Mother","and",46,"question",418,25240,0.0165610142630745,16.5610142630745
"721","Mother","and",47,"declarative",1216,44610,0.0272584622282,27.2584622282
"722","Mother","and",47,"imperative",15,887,0.0169109357384442,16.9109357384442
"723","Mother","and",47,"other",181,3246,0.0557609365372767,55.7609365372766
"724","Mother","and",47,"question",327,19466,0.0167985204972773,16.7985204972773
"725","Mother","and",48,"declarative",1422,59904,0.0237379807692308,23.7379807692308
"726","Mother","and",48,"imperative",24,2343,0.0102432778489117,10.2432778489117
"727","Mother","and",48,"other",211,3747,0.0563117160394983,56.3117160394983
"728","Mother","and",48,"question",396,24657,0.0160603479742061,16.0603479742061
"729","Mother","and",49,"declarative",1065,44749,0.0237994145120561,23.7994145120561
"730","Mother","and",49,"imperative",11,526,0.0209125475285171,20.9125475285171
"731","Mother","and",49,"other",165,3013,0.0547626949883837,54.7626949883837
"732","Mother","and",49,"question",264,20401,0.0129405421302877,12.9405421302877
"733","Mother","and",50,"declarative",862,42448,0.0203071993969092,20.3071993969092
"734","Mother","and",50,"imperative",14,773,0.018111254851229,18.111254851229
"735","Mother","and",50,"other",136,3572,0.038073908174692,38.0739081746921
"736","Mother","and",50,"question",252,20003,0.0125981102834575,12.5981102834575
"737","Mother","and",51,"declarative",1039,42822,0.024263229181262,24.263229181262
"738","Mother","and",51,"imperative",9,783,0.0114942528735632,11.4942528735632
"739","Mother","and",51,"other",97,2485,0.0390342052313883,39.0342052313883
"740","Mother","and",51,"question",238,18475,0.0128822733423545,12.8822733423545
"741","Mother","and",52,"declarative",611,29971,0.0203863734943779,20.3863734943779
"742","Mother","and",52,"imperative",2,655,0.00305343511450382,3.05343511450382
"743","Mother","and",52,"other",123,2158,0.0569972196478221,56.9972196478221
"744","Mother","and",52,"question",210,16384,0.0128173828125,12.8173828125
"745","Mother","and",53,"declarative",916,37652,0.0243280569425263,24.3280569425263
"746","Mother","and",53,"imperative",14,1020,0.0137254901960784,13.7254901960784
"747","Mother","and",53,"other",130,2943,0.0441726129799524,44.1726129799524
"748","Mother","and",53,"question",356,20297,0.0175395378627383,17.5395378627383
"749","Mother","and",54,"declarative",926,40746,0.0227261571688018,22.7261571688018
"750","Mother","and",54,"imperative",25,1149,0.0217580504786771,21.7580504786771
"751","Mother","and",54,"other",95,1981,0.0479555779909137,47.9555779909137
"752","Mother","and",54,"question",276,16849,0.0163807941124102,16.3807941124102
"753","Mother","and",55,"declarative",872,36225,0.024071773636991,24.071773636991
"754","Mother","and",55,"imperative",15,939,0.0159744408945687,15.9744408945687
"755","Mother","and",55,"other",77,1753,0.0439247005134056,43.9247005134056
"756","Mother","and",55,"question",240,15578,0.0154063422775709,15.4063422775709
"757","Mother","and",56,"declarative",660,32754,0.0201502106612933,20.1502106612933
"758","Mother","and",56,"imperative",13,827,0.0157194679564692,15.7194679564692
"759","Mother","and",56,"other",69,1926,0.0358255451713396,35.8255451713396
"760","Mother","and",56,"question",247,16964,0.0145602452251827,14.5602452251827
"761","Mother","and",57,"declarative",3553,170250,0.0208693098384728,20.8693098384728
"762","Mother","and",57,"imperative",76,4826,0.015748031496063,15.748031496063
"763","Mother","and",57,"other",446,12780,0.0348982785602504,34.8982785602504
"764","Mother","and",57,"question",897,67993,0.0131925345256129,13.1925345256129
"765","Mother","and",58,"declarative",806,32774,0.0245926649173125,24.5926649173125
"766","Mother","and",58,"imperative",14,538,0.0260223048327138,26.0223048327138
"767","Mother","and",58,"other",77,1971,0.039066463723998,39.066463723998
"768","Mother","and",58,"question",237,14986,0.0158147604430802,15.8147604430802
"769","Mother","and",59,"declarative",1027,41951,0.024480942051441,24.480942051441
"770","Mother","and",59,"imperative",19,888,0.0213963963963964,21.3963963963964
"771","Mother","and",59,"other",82,2139,0.0383356708742403,38.3356708742403
"772","Mother","and",59,"question",262,17451,0.0150134662770042,15.0134662770042
"773","Mother","and",60,"declarative",329,15610,0.0210762331838565,21.0762331838565
"774","Mother","and",60,"imperative",7,471,0.0148619957537155,14.8619957537155
"775","Mother","and",60,"other",53,1081,0.0490286771507863,49.0286771507863
"776","Mother","and",60,"question",107,7443,0.0143759236866855,14.3759236866855
"777","Mother","and",61,"declarative",159,6839,0.0232490130135985,23.2490130135985
"778","Mother","and",61,"imperative",5,417,0.0119904076738609,11.9904076738609
"779","Mother","and",61,"other",16,352,0.0454545454545455,45.4545454545455
"780","Mother","and",61,"question",35,2994,0.011690046760187,11.690046760187
"781","Mother","and",62,"declarative",175,8952,0.0195487042001787,19.5487042001787
"782","Mother","and",62,"imperative",4,154,0.025974025974026,25.974025974026
"783","Mother","and",62,"other",23,539,0.0426716141001855,42.6716141001855
"784","Mother","and",62,"question",57,3970,0.0143576826196474,14.3576826196474
"785","Mother","and",63,"declarative",171,8304,0.0205924855491329,20.5924855491329
"786","Mother","and",63,"imperative",6,368,0.016304347826087,16.304347826087
"787","Mother","and",63,"other",6,222,0.027027027027027,27.027027027027
"788","Mother","and",63,"question",84,4595,0.0182807399347116,18.2807399347116
