"","speaker_role","word","target_child_age_years","speech_act","count"
"15783","Mother","other",5.53011635865845,"question",1651
"15784","Mother","other",5.53559206023272,"declarative",1453
"15785","Mother","other",5.53559206023272,"imperative",119
"15786","Mother","other",5.53559206023272,"other",93
"15787","Mother","other",5.53559206023272,"question",732
"15788","Mother","other",5.55201916495551,"declarative",701
"15789","Mother","other",5.55201916495551,"imperative",32
"15790","Mother","other",5.55201916495551,"other",35
"15791","Mother","other",5.55201916495551,"question",290
"15792","Mother","other",5.55475701574264,"declarative",950
"15793","Mother","other",5.55475701574264,"imperative",119
"15794","Mother","other",5.55475701574264,"other",72
"15795","Mother","other",5.55475701574264,"question",544
"15796","Mother","other",5.56297056810404,"declarative",3318
"15797","Mother","other",5.56297056810404,"imperative",93
"15798","Mother","other",5.56297056810404,"other",100
"15799","Mother","other",5.56297056810404,"question",958
"15800","Mother","other",5.5684462696783,"declarative",399
"15801","Mother","other",5.5684462696783,"imperative",9
"15802","Mother","other",5.5684462696783,"other",26
"15803","Mother","other",5.5684462696783,"question",232
"15804","Mother","other",5.5766598220397,"declarative",2220
"15805","Mother","other",5.5766598220397,"imperative",144
"15806","Mother","other",5.5766598220397,"other",95
"15807","Mother","other",5.5766598220397,"question",1182
"15808","Mother","other",5.57939767282683,"declarative",311
"15809","Mother","other",5.57939767282683,"imperative",181
"15810","Mother","other",5.57939767282683,"other",21
"15811","Mother","other",5.57939767282683,"question",189
"15812","Mother","other",5.58607118412047,"declarative",4680
"15813","Mother","other",5.58607118412047,"imperative",196
"15814","Mother","other",5.58607118412047,"other",235
"15815","Mother","other",5.58607118412047,"question",1330
"15816","Mother","other",5.5888090349076,"declarative",1748
"15817","Mother","other",5.5888090349076,"imperative",72
"15818","Mother","other",5.5888090349076,"other",118
"15819","Mother","other",5.5888090349076,"question",688
"15820","Mother","other",5.60523613963039,"declarative",486
"15821","Mother","other",5.60523613963039,"imperative",17
"15822","Mother","other",5.60523613963039,"other",4
"15823","Mother","other",5.60523613963039,"question",739
"15824","Mother","other",5.60797399041752,"declarative",1116
"15825","Mother","other",5.60797399041752,"imperative",160
"15826","Mother","other",5.60797399041752,"other",107
"15827","Mother","other",5.60797399041752,"question",632
"15828","Mother","other",5.61344969199179,"declarative",750
"15829","Mother","other",5.61344969199179,"imperative",28
"15830","Mother","other",5.61344969199179,"other",14
"15831","Mother","other",5.61344969199179,"question",664
"15832","Mother","other",5.61892539356605,"declarative",2702
"15833","Mother","other",5.61892539356605,"imperative",74
"15834","Mother","other",5.61892539356605,"other",106
"15835","Mother","other",5.61892539356605,"question",915
"15836","Mother","other",5.62713894592745,"declarative",1783
"15837","Mother","other",5.62713894592745,"imperative",107
"15838","Mother","other",5.62713894592745,"other",77
"15839","Mother","other",5.62713894592745,"question",507
"15840","Mother","other",5.63809034907598,"declarative",2860
"15841","Mother","other",5.63809034907598,"imperative",50
"15842","Mother","other",5.63809034907598,"other",116
"15843","Mother","other",5.63809034907598,"question",972
"15844","Mother","other",5.65177960301164,"declarative",1965
"15845","Mother","other",5.65177960301164,"imperative",222
"15846","Mother","other",5.65177960301164,"other",57
"15847","Mother","other",5.65177960301164,"question",579
"15848","Mother","other",5.66273100616016,"declarative",1946
"15849","Mother","other",5.66273100616016,"imperative",93
"15850","Mother","other",5.66273100616016,"other",40
"15851","Mother","other",5.66273100616016,"question",404
"15852","Mother","other",5.68583162217659,"declarative",3084
"15853","Mother","other",5.68583162217659,"imperative",401
"15854","Mother","other",5.68583162217659,"other",66
"15855","Mother","other",5.68583162217659,"question",1397
"15856","Mother","other",5.68856947296372,"declarative",339
"15857","Mother","other",5.68856947296372,"imperative",21
"15858","Mother","other",5.68856947296372,"other",15
"15859","Mother","other",5.68856947296372,"question",161
"15860","Mother","other",5.69404517453799,"declarative",3033
"15861","Mother","other",5.69404517453799,"imperative",189
"15862","Mother","other",5.69404517453799,"other",129
"15863","Mother","other",5.69404517453799,"question",1093
"15864","Mother","other",5.69678302532512,"declarative",7
"15865","Mother","other",5.69678302532512,"question",14
"15866","Mother","other",5.69952087611225,"declarative",1803
"15867","Mother","other",5.69952087611225,"imperative",109
"15868","Mother","other",5.69952087611225,"other",59
"15869","Mother","other",5.69952087611225,"question",375
"15870","Mother","other",5.70499657768652,"declarative",236
"15871","Mother","other",5.70499657768652,"imperative",7
"15872","Mother","other",5.70499657768652,"other",10
"15873","Mother","other",5.70499657768652,"question",163
"15874","Mother","other",5.71868583162218,"declarative",6
"15875","Mother","other",5.73511293634497,"declarative",2232
"15876","Mother","other",5.73511293634497,"imperative",34
"15877","Mother","other",5.73511293634497,"other",68
"15878","Mother","other",5.73511293634497,"question",525
"15879","Mother","other",5.74880219028063,"declarative",238
"15880","Mother","other",5.74880219028063,"imperative",11
"15881","Mother","other",5.74880219028063,"other",2
"15882","Mother","other",5.74880219028063,"question",214
"15883","Mother","other",5.75,"declarative",549
"15884","Mother","other",5.75,"other",13
"15885","Mother","other",5.75,"question",381
"15886","Mother","other",5.75273785078713,"declarative",1266
"15887","Mother","other",5.75273785078713,"imperative",20
"15888","Mother","other",5.75273785078713,"other",170
"15889","Mother","other",5.75273785078713,"question",670
"15890","Mother","other",5.77464065708419,"declarative",669
"15891","Mother","other",5.77464065708419,"imperative",85
"15892","Mother","other",5.77464065708419,"other",23
"15893","Mother","other",5.77464065708419,"question",817
"15894","Mother","other",5.78285420944558,"declarative",1822
"15895","Mother","other",5.78285420944558,"imperative",120
"15896","Mother","other",5.78285420944558,"other",81
"15897","Mother","other",5.78285420944558,"question",315
"15898","Mother","other",5.78832991101985,"declarative",4648
"15899","Mother","other",5.78832991101985,"imperative",249
"15900","Mother","other",5.78832991101985,"other",182
"15901","Mother","other",5.78832991101985,"question",1151
"15902","Mother","other",5.80201916495551,"declarative",1590
"15903","Mother","other",5.80201916495551,"imperative",18
"15904","Mother","other",5.80201916495551,"other",28
"15905","Mother","other",5.80201916495551,"question",254
"15906","Mother","other",5.80749486652977,"declarative",858
"15907","Mother","other",5.80749486652977,"imperative",9
"15908","Mother","other",5.80749486652977,"other",44
"15909","Mother","other",5.80749486652977,"question",602
"15910","Mother","other",5.81570841889117,"declarative",543
"15911","Mother","other",5.81570841889117,"other",13
"15912","Mother","other",5.81570841889117,"question",297
"15913","Mother","other",5.82392197125257,"declarative",1525
"15914","Mother","other",5.82392197125257,"imperative",52
"15915","Mother","other",5.82392197125257,"other",70
"15916","Mother","other",5.82392197125257,"question",416
"15917","Mother","other",5.82939767282683,"declarative",1945
"15918","Mother","other",5.82939767282683,"imperative",199
"15919","Mother","other",5.82939767282683,"other",94
"15920","Mother","other",5.82939767282683,"question",654
"15921","Mother","other",5.83213552361396,"declarative",202
"15922","Mother","other",5.83213552361396,"other",8
"15923","Mother","other",5.83213552361396,"question",77
"15924","Mother","other",5.83333333333333,"declarative",281
"15925","Mother","other",5.83333333333333,"imperative",6
"15926","Mother","other",5.83333333333333,"other",20
"15927","Mother","other",5.83333333333333,"question",241
"15928","Mother","other",5.83607118412047,"declarative",294
"15929","Mother","other",5.83607118412047,"other",38
"15930","Mother","other",5.83607118412047,"question",86
"15931","Mother","other",5.85249828884326,"declarative",1070
"15932","Mother","other",5.85249828884326,"imperative",71
"15933","Mother","other",5.85249828884326,"other",35
"15934","Mother","other",5.85249828884326,"question",291
"15935","Mother","other",5.86892539356605,"declarative",35
"15936","Mother","other",5.86892539356605,"question",16
"15937","Mother","other",5.87713894592745,"declarative",2529
"15938","Mother","other",5.87713894592745,"imperative",124
"15939","Mother","other",5.87713894592745,"other",49
"15940","Mother","other",5.87713894592745,"question",1016
"15941","Mother","other",5.88809034907598,"declarative",1587
"15942","Mother","other",5.88809034907598,"imperative",148
"15943","Mother","other",5.88809034907598,"other",121
"15944","Mother","other",5.88809034907598,"question",506
"15945","Mother","other",5.89082819986311,"declarative",2647
"15946","Mother","other",5.89082819986311,"imperative",134
"15947","Mother","other",5.89082819986311,"other",74
"15948","Mother","other",5.89082819986311,"question",1080
"15949","Mother","other",5.89356605065024,"declarative",817
"15950","Mother","other",5.89356605065024,"imperative",50
"15951","Mother","other",5.89356605065024,"other",88
"15952","Mother","other",5.89356605065024,"question",521
"15953","Mother","other",5.9194045174538,"declarative",681
"15954","Mother","other",5.9194045174538,"imperative",102
"15955","Mother","other",5.9194045174538,"other",50
"15956","Mother","other",5.9194045174538,"question",436
"15957","Mother","other",5.9276180698152,"declarative",465
"15958","Mother","other",5.9276180698152,"other",31
"15959","Mother","other",5.9276180698152,"question",917
"15960","Mother","other",5.95225872689938,"declarative",2729
"15961","Mother","other",5.95225872689938,"imperative",135
"15962","Mother","other",5.95225872689938,"other",119
"15963","Mother","other",5.95225872689938,"question",1442
"15964","Mother","other",5.96047227926078,"declarative",1319
"15965","Mother","other",5.96047227926078,"imperative",6
"15966","Mother","other",5.96047227926078,"other",249
"15967","Mother","other",5.96047227926078,"question",286
"15968","Mother","other",5.96321013004791,"declarative",2232
"15969","Mother","other",5.96321013004791,"imperative",88
"15970","Mother","other",5.96321013004791,"other",72
"15971","Mother","other",5.96321013004791,"question",806
"15972","Mother","other",5.9960643394935,"declarative",29
"15973","Mother","other",5.9960643394935,"question",21
"15974","Target_Child","and",1.24332648870637,"declarative",1
"15975","Target_Child","and",1.29106776180698,"declarative",2
"15976","Target_Child","and",1.3184462696783,"declarative",1
"15977","Target_Child","and",1.33333333333333,"declarative",1
"15978","Target_Child","and",1.36071184120465,"declarative",1
"15979","Target_Child","and",1.36344969199179,"declarative",1
"15980","Target_Child","and",1.40451745379877,"declarative",1
"15981","Target_Child","and",1.40999315537303,"declarative",1
"15982","Target_Child","and",1.41666666666667,"other",3
"15983","Target_Child","and",1.44678302532512,"declarative",5
"15984","Target_Child","and",1.46047227926078,"question",1
"15985","Target_Child","and",1.46321013004791,"declarative",1
"15986","Target_Child","and",1.4796372347707,"declarative",1
"15987","Target_Child","and",1.4796372347707,"question",3
"15988","Target_Child","and",1.4878507871321,"declarative",3
"15989","Target_Child","and",1.4960643394935,"declarative",1
"15990","Target_Child","and",1.5,"declarative",4
"15991","Target_Child","and",1.50547570157426,"declarative",12
"15992","Target_Child","and",1.51095140314853,"declarative",1
"15993","Target_Child","and",1.51095140314853,"question",1
"15994","Target_Child","and",1.54106776180698,"declarative",2
"15995","Target_Child","and",1.54380561259411,"declarative",2
"15996","Target_Child","and",1.55201916495551,"declarative",1
"15997","Target_Child","and",1.55475701574264,"declarative",25
"15998","Target_Child","and",1.55749486652977,"declarative",5
"15999","Target_Child","and",1.57392197125257,"declarative",2
"16000","Target_Child","and",1.58333333333333,"declarative",23
"16001","Target_Child","and",1.58333333333333,"other",2
"16002","Target_Child","and",1.58333333333333,"question",1
"16003","Target_Child","and",1.59428473648186,"other",1
"16004","Target_Child","and",1.59702258726899,"declarative",1
"16005","Target_Child","and",1.61071184120465,"other",1
"16006","Target_Child","and",1.61892539356605,"declarative",1
"16007","Target_Child","and",1.62166324435318,"declarative",4
"16008","Target_Child","and",1.62166324435318,"imperative",1
"16009","Target_Child","and",1.62440109514031,"declarative",1
"16010","Target_Child","and",1.63261464750171,"declarative",1
"16011","Target_Child","and",1.63535249828884,"declarative",2
"16012","Target_Child","and",1.64082819986311,"declarative",1
"16013","Target_Child","and",1.64630390143737,"declarative",1
"16014","Target_Child","and",1.65451745379877,"declarative",1
"16015","Target_Child","and",1.6572553045859,"declarative",1
"16016","Target_Child","and",1.66666666666667,"declarative",14
"16017","Target_Child","and",1.6694045174538,"declarative",1
"16018","Target_Child","and",1.67214236824093,"declarative",4
"16019","Target_Child","and",1.67488021902806,"declarative",4
"16020","Target_Child","and",1.6776180698152,"declarative",10
"16021","Target_Child","and",1.68856947296372,"declarative",4
"16022","Target_Child","and",1.70499657768652,"declarative",1
"16023","Target_Child","and",1.70499657768652,"question",1
"16024","Target_Child","and",1.71047227926078,"declarative",2
"16025","Target_Child","and",1.71594798083504,"declarative",1
"16026","Target_Child","and",1.71868583162218,"declarative",1
"16027","Target_Child","and",1.72142368240931,"declarative",9
"16028","Target_Child","and",1.72142368240931,"imperative",1
"16029","Target_Child","and",1.72142368240931,"question",1
"16030","Target_Child","and",1.72416153319644,"declarative",2
"16031","Target_Child","and",1.72416153319644,"imperative",3
"16032","Target_Child","and",1.72416153319644,"question",1
"16033","Target_Child","and",1.72689938398357,"declarative",51
"16034","Target_Child","and",1.72689938398357,"other",15
"16035","Target_Child","and",1.73237508555784,"declarative",1
"16036","Target_Child","and",1.73511293634497,"declarative",1
"16037","Target_Child","and",1.74058863791923,"declarative",5
"16038","Target_Child","and",1.75,"declarative",12
"16039","Target_Child","and",1.75,"other",5
"16040","Target_Child","and",1.75,"question",1
"16041","Target_Child","and",1.75273785078713,"declarative",1
"16042","Target_Child","and",1.75547570157426,"declarative",25
"16043","Target_Child","and",1.76095140314853,"declarative",5
"16044","Target_Child","and",1.76095140314853,"other",1
"16045","Target_Child","and",1.76095140314853,"question",1
"16046","Target_Child","and",1.76368925393566,"imperative",1
"16047","Target_Child","and",1.76642710472279,"declarative",1
"16048","Target_Child","and",1.76916495550992,"declarative",3
"16049","Target_Child","and",1.77190280629706,"declarative",1
"16050","Target_Child","and",1.77737850787132,"declarative",21
"16051","Target_Child","and",1.77737850787132,"imperative",1
"16052","Target_Child","and",1.77737850787132,"other",2
"16053","Target_Child","and",1.77737850787132,"question",6
"16054","Target_Child","and",1.78011635865845,"declarative",1
"16055","Target_Child","and",1.78285420944559,"declarative",10
"16056","Target_Child","and",1.78559206023272,"declarative",48
"16057","Target_Child","and",1.78559206023272,"other",5
"16058","Target_Child","and",1.79106776180698,"declarative",1
"16059","Target_Child","and",1.80475701574264,"declarative",8
"16060","Target_Child","and",1.80749486652977,"declarative",16
"16061","Target_Child","and",1.80749486652977,"other",1
"16062","Target_Child","and",1.80749486652977,"question",3
"16063","Target_Child","and",1.81023271731691,"declarative",20
"16064","Target_Child","and",1.81023271731691,"other",2
"16065","Target_Child","and",1.81570841889117,"declarative",38
"16066","Target_Child","and",1.81570841889117,"other",1
"16067","Target_Child","and",1.8184462696783,"declarative",47
"16068","Target_Child","and",1.8184462696783,"imperative",3
"16069","Target_Child","and",1.8184462696783,"other",2
"16070","Target_Child","and",1.82118412046543,"declarative",9
"16071","Target_Child","and",1.82118412046543,"question",2
"16072","Target_Child","and",1.82392197125257,"declarative",1
"16073","Target_Child","and",1.8266598220397,"declarative",43
"16074","Target_Child","and",1.8266598220397,"imperative",1
"16075","Target_Child","and",1.8266598220397,"other",5
"16076","Target_Child","and",1.8266598220397,"question",4
"16077","Target_Child","and",1.83333333333333,"declarative",25
"16078","Target_Child","and",1.83333333333333,"other",2
"16079","Target_Child","and",1.84154688569473,"declarative",1
"16080","Target_Child","and",1.84702258726899,"declarative",10
"16081","Target_Child","and",1.84702258726899,"other",3
"16082","Target_Child","and",1.84976043805613,"declarative",15
"16083","Target_Child","and",1.84976043805613,"imperative",4
"16084","Target_Child","and",1.84976043805613,"other",1
"16085","Target_Child","and",1.85249828884326,"declarative",2
"16086","Target_Child","and",1.85523613963039,"declarative",2
"16087","Target_Child","and",1.85797399041752,"declarative",42
"16088","Target_Child","and",1.85797399041752,"other",6
"16089","Target_Child","and",1.86071184120465,"declarative",1
"16090","Target_Child","and",1.86344969199179,"declarative",48
"16091","Target_Child","and",1.86344969199179,"other",6
"16092","Target_Child","and",1.86344969199179,"question",3
"16093","Target_Child","and",1.86618754277892,"declarative",2
"16094","Target_Child","and",1.86618754277892,"other",1
"16095","Target_Child","and",1.87440109514031,"declarative",11
"16096","Target_Child","and",1.87713894592745,"declarative",12
"16097","Target_Child","and",1.87713894592745,"question",2
"16098","Target_Child","and",1.88261464750171,"declarative",22
"16099","Target_Child","and",1.88261464750171,"question",2
"16100","Target_Child","and",1.88535249828884,"declarative",5
"16101","Target_Child","and",1.89082819986311,"declarative",1
"16102","Target_Child","and",1.89356605065024,"declarative",54
"16103","Target_Child","and",1.89356605065024,"other",1
"16104","Target_Child","and",1.89630390143737,"declarative",11
"16105","Target_Child","and",1.89630390143737,"imperative",2
"16106","Target_Child","and",1.89630390143737,"other",2
"16107","Target_Child","and",1.89630390143737,"question",3
"16108","Target_Child","and",1.90177960301164,"declarative",1
"16109","Target_Child","and",1.9072553045859,"declarative",23
"16110","Target_Child","and",1.9072553045859,"other",2
"16111","Target_Child","and",1.90999315537303,"declarative",3
"16112","Target_Child","and",1.91273100616016,"declarative",2
"16113","Target_Child","and",1.91666666666667,"declarative",41
"16114","Target_Child","and",1.91666666666667,"other",2
"16115","Target_Child","and",1.91666666666667,"question",1
"16116","Target_Child","and",1.92488021902806,"declarative",15
"16117","Target_Child","and",1.9276180698152,"declarative",10
"16118","Target_Child","and",1.93035592060233,"declarative",24
"16119","Target_Child","and",1.93309377138946,"declarative",4
"16120","Target_Child","and",1.93583162217659,"declarative",114
"16121","Target_Child","and",1.93583162217659,"imperative",1
"16122","Target_Child","and",1.93583162217659,"other",1
"16123","Target_Child","and",1.93856947296372,"declarative",1
"16124","Target_Child","and",1.94130732375086,"declarative",20
"16125","Target_Child","and",1.94130732375086,"question",1
"16126","Target_Child","and",1.94404517453799,"declarative",5
"16127","Target_Child","and",1.94404517453799,"imperative",2
"16128","Target_Child","and",1.94404517453799,"other",1
"16129","Target_Child","and",1.94678302532512,"declarative",1
"16130","Target_Child","and",1.94952087611225,"declarative",22
"16131","Target_Child","and",1.94952087611225,"imperative",1
"16132","Target_Child","and",1.95225872689938,"declarative",1
"16133","Target_Child","and",1.95499657768652,"declarative",1
"16134","Target_Child","and",1.95773442847365,"declarative",85
"16135","Target_Child","and",1.95773442847365,"imperative",5
"16136","Target_Child","and",1.95773442847365,"other",4
"16137","Target_Child","and",1.96047227926078,"declarative",15
"16138","Target_Child","and",1.96047227926078,"other",1
"16139","Target_Child","and",1.96321013004791,"declarative",6
"16140","Target_Child","and",1.96594798083504,"declarative",4
"16141","Target_Child","and",1.96868583162218,"other",2
"16142","Target_Child","and",1.97142368240931,"declarative",8
"16143","Target_Child","and",1.97416153319644,"declarative",15
"16144","Target_Child","and",1.97416153319644,"imperative",1
"16145","Target_Child","and",1.97416153319644,"other",1
"16146","Target_Child","and",1.97416153319644,"question",2
"16147","Target_Child","and",1.97689938398357,"declarative",82
"16148","Target_Child","and",1.97689938398357,"other",6
"16149","Target_Child","and",1.97689938398357,"question",1
"16150","Target_Child","and",1.9796372347707,"declarative",20
"16151","Target_Child","and",1.9796372347707,"question",1
"16152","Target_Child","and",1.98237508555784,"declarative",4
"16153","Target_Child","and",1.98511293634497,"declarative",14
"16154","Target_Child","and",1.98511293634497,"question",6
"16155","Target_Child","and",1.9878507871321,"declarative",41
"16156","Target_Child","and",1.99058863791923,"declarative",7
"16157","Target_Child","and",1.99332648870637,"declarative",45
"16158","Target_Child","and",1.9960643394935,"declarative",61
"16159","Target_Child","and",1.9960643394935,"other",1
"16160","Target_Child","and",1.9960643394935,"question",4
"16161","Target_Child","and",1.99880219028063,"declarative",13
"16162","Target_Child","and",2,"declarative",69
"16163","Target_Child","and",2,"other",5
"16164","Target_Child","and",2,"question",6
"16165","Target_Child","and",2.00273785078713,"declarative",7
"16166","Target_Child","and",2.00273785078713,"question",2
"16167","Target_Child","and",2.00547570157426,"declarative",30
"16168","Target_Child","and",2.00547570157426,"other",4
"16169","Target_Child","and",2.0082135523614,"declarative",50
"16170","Target_Child","and",2.0082135523614,"imperative",1
"16171","Target_Child","and",2.0082135523614,"other",7
"16172","Target_Child","and",2.0082135523614,"question",1
"16173","Target_Child","and",2.01095140314853,"declarative",27
"16174","Target_Child","and",2.01095140314853,"question",1
"16175","Target_Child","and",2.01368925393566,"declarative",25
"16176","Target_Child","and",2.01368925393566,"question",2
"16177","Target_Child","and",2.01642710472279,"declarative",50
"16178","Target_Child","and",2.01642710472279,"other",2
"16179","Target_Child","and",2.01642710472279,"question",2
"16180","Target_Child","and",2.01916495550992,"declarative",62
"16181","Target_Child","and",2.01916495550992,"other",3
"16182","Target_Child","and",2.01916495550992,"question",1
"16183","Target_Child","and",2.02190280629706,"declarative",10
"16184","Target_Child","and",2.02464065708419,"declarative",11
"16185","Target_Child","and",2.02464065708419,"imperative",3
"16186","Target_Child","and",2.02464065708419,"other",1
"16187","Target_Child","and",2.02464065708419,"question",5
"16188","Target_Child","and",2.02737850787132,"declarative",17
"16189","Target_Child","and",2.02737850787132,"other",8
"16190","Target_Child","and",2.02737850787132,"question",1
"16191","Target_Child","and",2.03011635865845,"declarative",74
"16192","Target_Child","and",2.03011635865845,"imperative",1
"16193","Target_Child","and",2.03011635865845,"other",11
"16194","Target_Child","and",2.03285420944559,"declarative",27
"16195","Target_Child","and",2.03285420944559,"question",1
"16196","Target_Child","and",2.03559206023272,"declarative",38
"16197","Target_Child","and",2.03559206023272,"other",3
"16198","Target_Child","and",2.03559206023272,"question",1
"16199","Target_Child","and",2.03832991101985,"declarative",27
"16200","Target_Child","and",2.03832991101985,"question",1
"16201","Target_Child","and",2.04106776180698,"declarative",43
"16202","Target_Child","and",2.04106776180698,"other",6
"16203","Target_Child","and",2.04106776180698,"question",2
"16204","Target_Child","and",2.04380561259411,"declarative",12
"16205","Target_Child","and",2.04380561259411,"other",3
"16206","Target_Child","and",2.04380561259411,"question",4
"16207","Target_Child","and",2.04654346338125,"declarative",32
"16208","Target_Child","and",2.04654346338125,"other",1
"16209","Target_Child","and",2.04654346338125,"question",2
"16210","Target_Child","and",2.04928131416838,"declarative",17
"16211","Target_Child","and",2.04928131416838,"question",3
"16212","Target_Child","and",2.05201916495551,"declarative",10
"16213","Target_Child","and",2.05201916495551,"other",1
"16214","Target_Child","and",2.05201916495551,"question",1
"16215","Target_Child","and",2.05475701574264,"declarative",14
"16216","Target_Child","and",2.05475701574264,"imperative",1
"16217","Target_Child","and",2.05475701574264,"other",1
"16218","Target_Child","and",2.05749486652977,"declarative",6
"16219","Target_Child","and",2.06023271731691,"declarative",30
"16220","Target_Child","and",2.06023271731691,"other",3
"16221","Target_Child","and",2.06297056810404,"declarative",105
"16222","Target_Child","and",2.06297056810404,"imperative",5
"16223","Target_Child","and",2.06297056810404,"other",2
"16224","Target_Child","and",2.06297056810404,"question",9
"16225","Target_Child","and",2.06570841889117,"declarative",16
"16226","Target_Child","and",2.06570841889117,"other",1
"16227","Target_Child","and",2.0684462696783,"declarative",7
"16228","Target_Child","and",2.0684462696783,"question",3
"16229","Target_Child","and",2.07118412046543,"declarative",66
"16230","Target_Child","and",2.07118412046543,"other",10
"16231","Target_Child","and",2.07118412046543,"question",6
"16232","Target_Child","and",2.07392197125257,"declarative",23
"16233","Target_Child","and",2.07392197125257,"other",2
"16234","Target_Child","and",2.07392197125257,"question",2
"16235","Target_Child","and",2.0766598220397,"declarative",40
"16236","Target_Child","and",2.0766598220397,"other",2
"16237","Target_Child","and",2.0766598220397,"question",1
"16238","Target_Child","and",2.07939767282683,"declarative",24
"16239","Target_Child","and",2.07939767282683,"question",2
"16240","Target_Child","and",2.08213552361396,"declarative",30
"16241","Target_Child","and",2.08213552361396,"question",3
"16242","Target_Child","and",2.08333333333333,"declarative",134
"16243","Target_Child","and",2.08333333333333,"other",17
"16244","Target_Child","and",2.08333333333333,"question",18
"16245","Target_Child","and",2.08607118412047,"declarative",33
"16246","Target_Child","and",2.08607118412047,"imperative",1
"16247","Target_Child","and",2.0888090349076,"declarative",61
"16248","Target_Child","and",2.0888090349076,"imperative",1
"16249","Target_Child","and",2.0888090349076,"other",6
"16250","Target_Child","and",2.0888090349076,"question",3
"16251","Target_Child","and",2.09154688569473,"declarative",57
"16252","Target_Child","and",2.09154688569473,"imperative",3
"16253","Target_Child","and",2.09154688569473,"question",4
"16254","Target_Child","and",2.09428473648186,"declarative",8
"16255","Target_Child","and",2.09702258726899,"declarative",8
"16256","Target_Child","and",2.09702258726899,"imperative",2
"16257","Target_Child","and",2.09702258726899,"question",2
"16258","Target_Child","and",2.09976043805613,"declarative",9
"16259","Target_Child","and",2.09976043805613,"other",1
"16260","Target_Child","and",2.09976043805613,"question",5
"16261","Target_Child","and",2.10249828884326,"declarative",25
"16262","Target_Child","and",2.10249828884326,"imperative",1
"16263","Target_Child","and",2.10249828884326,"question",1
"16264","Target_Child","and",2.10523613963039,"declarative",63
"16265","Target_Child","and",2.10523613963039,"other",2
"16266","Target_Child","and",2.10523613963039,"question",3
"16267","Target_Child","and",2.10797399041752,"declarative",24
"16268","Target_Child","and",2.10797399041752,"imperative",2
"16269","Target_Child","and",2.10797399041752,"other",1
"16270","Target_Child","and",2.10797399041752,"question",5
"16271","Target_Child","and",2.11071184120465,"declarative",68
"16272","Target_Child","and",2.11071184120465,"other",8
"16273","Target_Child","and",2.11344969199179,"declarative",5
"16274","Target_Child","and",2.11618754277892,"declarative",4
"16275","Target_Child","and",2.11892539356605,"declarative",1
"16276","Target_Child","and",2.12166324435318,"declarative",4
"16277","Target_Child","and",2.12440109514031,"declarative",74
"16278","Target_Child","and",2.12440109514031,"other",3
"16279","Target_Child","and",2.12440109514031,"question",1
"16280","Target_Child","and",2.12713894592745,"declarative",47
"16281","Target_Child","and",2.12713894592745,"other",3
"16282","Target_Child","and",2.12713894592745,"question",5
"16283","Target_Child","and",2.12987679671458,"declarative",50
"16284","Target_Child","and",2.12987679671458,"question",1
"16285","Target_Child","and",2.13261464750171,"declarative",13
"16286","Target_Child","and",2.13261464750171,"question",1
"16287","Target_Child","and",2.13535249828884,"declarative",26
"16288","Target_Child","and",2.13535249828884,"other",3
"16289","Target_Child","and",2.13809034907598,"declarative",14
"16290","Target_Child","and",2.14082819986311,"declarative",12
"16291","Target_Child","and",2.14082819986311,"other",2
"16292","Target_Child","and",2.14082819986311,"question",1
"16293","Target_Child","and",2.14356605065024,"declarative",52
"16294","Target_Child","and",2.14356605065024,"imperative",1
"16295","Target_Child","and",2.14356605065024,"other",2
"16296","Target_Child","and",2.14630390143737,"declarative",33
"16297","Target_Child","and",2.1490417522245,"declarative",28
"16298","Target_Child","and",2.1490417522245,"other",1
"16299","Target_Child","and",2.1490417522245,"question",4
"16300","Target_Child","and",2.15177960301164,"declarative",66
"16301","Target_Child","and",2.15177960301164,"other",2
"16302","Target_Child","and",2.15177960301164,"question",2
"16303","Target_Child","and",2.15451745379877,"declarative",8
"16304","Target_Child","and",2.1572553045859,"declarative",29
"16305","Target_Child","and",2.1572553045859,"imperative",1
"16306","Target_Child","and",2.15999315537303,"declarative",7
"16307","Target_Child","and",2.15999315537303,"other",3
"16308","Target_Child","and",2.16273100616016,"declarative",11
"16309","Target_Child","and",2.16273100616016,"other",3
"16310","Target_Child","and",2.1654688569473,"declarative",5
"16311","Target_Child","and",2.16666666666667,"declarative",175
"16312","Target_Child","and",2.16666666666667,"other",14
"16313","Target_Child","and",2.16666666666667,"question",12
"16314","Target_Child","and",2.1694045174538,"declarative",98
"16315","Target_Child","and",2.1694045174538,"other",3
"16316","Target_Child","and",2.1694045174538,"question",6
"16317","Target_Child","and",2.17214236824093,"declarative",68
"16318","Target_Child","and",2.17214236824093,"other",6
"16319","Target_Child","and",2.17214236824093,"question",7
"16320","Target_Child","and",2.17488021902806,"declarative",43
"16321","Target_Child","and",2.17488021902806,"other",2
"16322","Target_Child","and",2.17488021902806,"question",2
"16323","Target_Child","and",2.1776180698152,"declarative",87
"16324","Target_Child","and",2.1776180698152,"imperative",3
"16325","Target_Child","and",2.1776180698152,"other",2
"16326","Target_Child","and",2.1776180698152,"question",11
"16327","Target_Child","and",2.18035592060233,"declarative",74
"16328","Target_Child","and",2.18035592060233,"imperative",3
"16329","Target_Child","and",2.18035592060233,"other",7
"16330","Target_Child","and",2.18035592060233,"question",8
"16331","Target_Child","and",2.18309377138946,"declarative",73
