"","speaker_role","word","target_child_age_years","speech_act","count","total","rel_freq","ppt"
"5487","Mother","and",1.68583162217659,"imperative",3,354,0.00847457627118644,8.47457627118644
"5488","Mother","and",1.68583162217659,"other",1,44,0.0227272727272727,22.7272727272727
"5489","Mother","and",1.68583162217659,"question",14,2233,0.00626959247648903,6.26959247648903
"5490","Mother","and",1.68856947296372,"declarative",44,2541,0.0173160173160173,17.3160173160173
"5491","Mother","and",1.68856947296372,"imperative",2,102,0.0196078431372549,19.6078431372549
"5492","Mother","and",1.68856947296372,"other",8,256,0.03125,31.25
"5493","Mother","and",1.68856947296372,"question",8,1086,0.00736648250460405,7.36648250460405
"5494","Mother","and",1.69678302532512,"declarative",35,2945,0.0118845500848896,11.8845500848896
"5495","Mother","and",1.69678302532512,"imperative",1,262,0.00381679389312977,3.81679389312977
"5496","Mother","and",1.69678302532512,"other",2,108,0.0185185185185185,18.5185185185185
"5497","Mother","and",1.69678302532512,"question",8,1326,0.00603318250377074,6.03318250377074
"5498","Mother","and",1.69952087611225,"declarative",22,1888,0.0116525423728814,11.6525423728814
"5499","Mother","and",1.69952087611225,"other",1,80,0.0125,12.5
"5500","Mother","and",1.69952087611225,"question",17,1420,0.0119718309859155,11.9718309859155
"5501","Mother","and",1.70225872689938,"declarative",5,651,0.00768049155145929,7.68049155145929
"5502","Mother","and",1.70225872689938,"question",6,495,0.0121212121212121,12.1212121212121
"5503","Mother","and",1.70499657768652,"declarative",156,5452,0.0286133528980191,28.6133528980191
"5504","Mother","and",1.70499657768652,"imperative",2,106,0.0188679245283019,18.8679245283019
"5505","Mother","and",1.70499657768652,"other",19,660,0.0287878787878788,28.7878787878788
"5506","Mother","and",1.70499657768652,"question",44,2547,0.0172752257557911,17.2752257557911
"5507","Mother","and",1.70773442847365,"declarative",13,2084,0.00623800383877159,6.23800383877159
"5508","Mother","and",1.70773442847365,"other",1,2,0.5,500
"5509","Mother","and",1.70773442847365,"question",24,2056,0.0116731517509728,11.6731517509728
"5510","Mother","and",1.71047227926078,"declarative",42,2098,0.0200190657769304,20.0190657769304
"5511","Mother","and",1.71047227926078,"other",1,114,0.0087719298245614,8.7719298245614
"5512","Mother","and",1.71047227926078,"question",3,938,0.00319829424307036,3.19829424307036
"5513","Mother","and",1.71594798083504,"declarative",81,3827,0.0211654037104782,21.1654037104782
"5514","Mother","and",1.71594798083504,"other",2,24,0.0833333333333333,83.3333333333333
"5515","Mother","and",1.71594798083504,"question",37,1563,0.0236724248240563,23.6724248240563
"5516","Mother","and",1.71868583162218,"declarative",4,321,0.0124610591900312,12.4610591900312
"5517","Mother","and",1.72142368240931,"declarative",44,1970,0.0223350253807107,22.3350253807107
"5518","Mother","and",1.72142368240931,"imperative",5,438,0.0114155251141553,11.4155251141553
"5519","Mother","and",1.72142368240931,"other",5,144,0.0347222222222222,34.7222222222222
"5520","Mother","and",1.72142368240931,"question",12,866,0.0138568129330254,13.8568129330254
"5521","Mother","and",1.72416153319644,"declarative",44,2956,0.0148849797023004,14.8849797023004
"5522","Mother","and",1.72416153319644,"imperative",2,123,0.016260162601626,16.260162601626
"5523","Mother","and",1.72416153319644,"other",15,339,0.0442477876106195,44.2477876106195
"5524","Mother","and",1.72416153319644,"question",14,1175,0.0119148936170213,11.9148936170213
"5525","Mother","and",1.72689938398357,"declarative",69,5116,0.0134870992963253,13.4870992963253
"5526","Mother","and",1.72689938398357,"other",7,159,0.0440251572327044,44.0251572327044
"5527","Mother","and",1.72689938398357,"question",29,3457,0.00838877639571883,8.38877639571883
"5528","Mother","and",1.7296372347707,"declarative",4,400,0.01,10
"5529","Mother","and",1.7296372347707,"question",2,136,0.0147058823529412,14.7058823529412
"5530","Mother","and",1.73237508555784,"declarative",6,438,0.0136986301369863,13.6986301369863
"5531","Mother","and",1.73511293634497,"declarative",27,3725,0.00724832214765101,7.24832214765101
"5532","Mother","and",1.73511293634497,"imperative",1,158,0.00632911392405063,6.32911392405063
"5533","Mother","and",1.73511293634497,"other",1,175,0.00571428571428571,5.71428571428571
"5534","Mother","and",1.73511293634497,"question",10,2618,0.00381970970206264,3.81970970206264
"5535","Mother","and",1.7378507871321,"declarative",7,602,0.0116279069767442,11.6279069767442
"5536","Mother","and",1.7378507871321,"question",1,127,0.0078740157480315,7.8740157480315
"5537","Mother","and",1.74058863791923,"declarative",128,4202,0.0304616849119467,30.4616849119467
"5538","Mother","and",1.74058863791923,"imperative",1,24,0.0416666666666667,41.6666666666667
"5539","Mother","and",1.74058863791923,"other",7,185,0.0378378378378378,37.8378378378378
"5540","Mother","and",1.74058863791923,"question",28,1486,0.018842530282638,18.842530282638
"5541","Mother","and",1.7460643394935,"declarative",36,2285,0.0157549234135667,15.7549234135667
"5542","Mother","and",1.7460643394935,"other",4,235,0.0170212765957447,17.0212765957447
"5543","Mother","and",1.7460643394935,"question",10,1212,0.00825082508250825,8.25082508250825
"5544","Mother","and",1.74880219028063,"declarative",9,620,0.0145161290322581,14.5161290322581
"5545","Mother","and",1.75,"declarative",80,9601,0.00833246536819081,8.33246536819081
"5546","Mother","and",1.75,"imperative",4,531,0.00753295668549906,7.53295668549906
"5547","Mother","and",1.75,"other",10,394,0.0253807106598985,25.3807106598985
"5548","Mother","and",1.75,"question",35,7045,0.0049680624556423,4.9680624556423
"5549","Mother","and",1.75273785078713,"declarative",7,660,0.0106060606060606,10.6060606060606
"5550","Mother","and",1.75273785078713,"question",1,173,0.00578034682080925,5.78034682080925
"5551","Mother","and",1.75547570157426,"declarative",77,4773,0.0161324114812487,16.1324114812487
"5552","Mother","and",1.75547570157426,"other",2,39,0.0512820512820513,51.2820512820513
"5553","Mother","and",1.75547570157426,"question",27,2661,0.0101465614430665,10.1465614430665
"5554","Mother","and",1.7582135523614,"declarative",53,2140,0.0247663551401869,24.7663551401869
"5555","Mother","and",1.7582135523614,"imperative",1,81,0.0123456790123457,12.3456790123457
"5556","Mother","and",1.7582135523614,"other",1,71,0.0140845070422535,14.0845070422535
"5557","Mother","and",1.7582135523614,"question",4,993,0.0040281973816717,4.0281973816717
"5558","Mother","and",1.76095140314853,"declarative",40,2092,0.0191204588910134,19.1204588910134
"5559","Mother","and",1.76095140314853,"imperative",1,245,0.00408163265306122,4.08163265306122
"5560","Mother","and",1.76095140314853,"other",4,164,0.024390243902439,24.390243902439
"5561","Mother","and",1.76095140314853,"question",10,903,0.0110741971207087,11.0741971207087
"5562","Mother","and",1.76368925393566,"declarative",2,185,0.0108108108108108,10.8108108108108
"5563","Mother","and",1.76368925393566,"other",1,14,0.0714285714285714,71.4285714285714
"5564","Mother","and",1.76368925393566,"question",2,78,0.0256410256410256,25.6410256410256
"5565","Mother","and",1.76642710472279,"declarative",19,943,0.0201484623541888,20.1484623541888
"5566","Mother","and",1.76642710472279,"question",1,197,0.0050761421319797,5.07614213197969
"5567","Mother","and",1.76916495550992,"declarative",27,1490,0.0181208053691275,18.1208053691275
"5568","Mother","and",1.76916495550992,"imperative",4,186,0.021505376344086,21.505376344086
"5569","Mother","and",1.76916495550992,"other",2,103,0.0194174757281553,19.4174757281553
"5570","Mother","and",1.76916495550992,"question",11,1238,0.00888529886914378,8.88529886914378
"5571","Mother","and",1.77190280629706,"declarative",61,4017,0.0151854617874035,15.1854617874035
"5572","Mother","and",1.77190280629706,"other",18,562,0.0320284697508897,32.0284697508897
"5573","Mother","and",1.77190280629706,"question",8,1835,0.00435967302452316,4.35967302452316
"5574","Mother","and",1.77464065708419,"declarative",24,2268,0.0105820105820106,10.5820105820106
"5575","Mother","and",1.77464065708419,"question",3,864,0.00347222222222222,3.47222222222222
"5576","Mother","and",1.77737850787132,"declarative",65,2632,0.0246960486322188,24.6960486322188
"5577","Mother","and",1.77737850787132,"other",34,967,0.0351602895553257,35.1602895553257
"5578","Mother","and",1.77737850787132,"question",17,934,0.0182012847965739,18.2012847965739
"5579","Mother","and",1.78011635865845,"declarative",7,961,0.0072840790842872,7.2840790842872
"5580","Mother","and",1.78011635865845,"other",1,24,0.0416666666666667,41.6666666666667
"5581","Mother","and",1.78011635865845,"question",5,854,0.00585480093676815,5.85480093676815
"5582","Mother","and",1.78285420944559,"declarative",93,4981,0.0186709496085123,18.6709496085123
"5583","Mother","and",1.78285420944559,"imperative",3,122,0.0245901639344262,24.5901639344262
"5584","Mother","and",1.78285420944559,"other",19,818,0.0232273838630807,23.2273838630807
"5585","Mother","and",1.78285420944559,"question",31,2875,0.0107826086956522,10.7826086956522
"5586","Mother","and",1.78559206023272,"declarative",24,2271,0.0105680317040951,10.5680317040951
"5587","Mother","and",1.78559206023272,"other",2,40,0.05,50
"5588","Mother","and",1.78559206023272,"question",12,1316,0.00911854103343465,9.11854103343465
"5589","Mother","and",1.78832991101985,"declarative",1,222,0.0045045045045045,4.5045045045045
"5590","Mother","and",1.79106776180698,"declarative",24,1584,0.0151515151515152,15.1515151515152
"5591","Mother","and",1.79106776180698,"other",15,237,0.0632911392405063,63.2911392405063
"5592","Mother","and",1.79106776180698,"question",2,461,0.00433839479392625,4.33839479392625
"5593","Mother","and",1.79380561259411,"declarative",1,102,0.00980392156862745,9.80392156862745
"5594","Mother","and",1.79928131416838,"declarative",3,230,0.0130434782608696,13.0434782608696
"5595","Mother","and",1.80201916495551,"declarative",36,2154,0.0167130919220056,16.7130919220056
"5596","Mother","and",1.80201916495551,"other",1,24,0.0416666666666667,41.6666666666667
"5597","Mother","and",1.80201916495551,"question",11,1827,0.0060207991242474,6.0207991242474
"5598","Mother","and",1.80475701574264,"declarative",111,4805,0.0231009365244537,23.1009365244537
"5599","Mother","and",1.80475701574264,"other",17,265,0.0641509433962264,64.1509433962264
"5600","Mother","and",1.80475701574264,"question",20,2275,0.00879120879120879,8.79120879120879
"5601","Mother","and",1.80749486652977,"declarative",49,3259,0.0150352868978214,15.0352868978214
"5602","Mother","and",1.80749486652977,"question",8,1445,0.0055363321799308,5.5363321799308
"5603","Mother","and",1.81023271731691,"declarative",65,3689,0.017619951206289,17.619951206289
"5604","Mother","and",1.81023271731691,"other",3,221,0.0135746606334842,13.5746606334842
"5605","Mother","and",1.81023271731691,"question",17,2013,0.00844510680576254,8.44510680576254
"5606","Mother","and",1.8184462696783,"declarative",185,9378,0.0197270206867136,19.7270206867136
"5607","Mother","and",1.8184462696783,"imperative",6,281,0.0213523131672598,21.3523131672598
"5608","Mother","and",1.8184462696783,"other",40,846,0.0472813238770686,47.2813238770686
"5609","Mother","and",1.8184462696783,"question",83,5787,0.0143424917919475,14.3424917919475
"5610","Mother","and",1.82118412046543,"declarative",63,2098,0.0300285986653956,30.0285986653956
"5611","Mother","and",1.82118412046543,"imperative",10,595,0.0168067226890756,16.8067226890756
"5612","Mother","and",1.82118412046543,"other",23,284,0.0809859154929577,80.9859154929577
"5613","Mother","and",1.82118412046543,"question",7,1049,0.00667302192564347,6.67302192564347
"5614","Mother","and",1.82392197125257,"declarative",31,1339,0.0231516056758775,23.1516056758775
"5615","Mother","and",1.82392197125257,"other",4,279,0.014336917562724,14.336917562724
"5616","Mother","and",1.82392197125257,"question",14,937,0.0149413020277481,14.9413020277481
"5617","Mother","and",1.8266598220397,"declarative",41,3285,0.0124809741248097,12.4809741248097
"5618","Mother","and",1.8266598220397,"other",5,109,0.0458715596330275,45.8715596330275
"5619","Mother","and",1.8266598220397,"question",25,2991,0.00835840855901037,8.35840855901037
"5620","Mother","and",1.83333333333333,"declarative",91,7898,0.0115219042795644,11.5219042795644
"5621","Mother","and",1.83333333333333,"imperative",24,917,0.0261723009814613,26.1723009814613
"5622","Mother","and",1.83333333333333,"other",24,901,0.0266370699223085,26.6370699223085
"5623","Mother","and",1.83333333333333,"question",33,5219,0.00632305039279555,6.32305039279555
"5624","Mother","and",1.84154688569473,"declarative",2,411,0.0048661800486618,4.8661800486618
"5625","Mother","and",1.84702258726899,"declarative",35,2464,0.0142045454545455,14.2045454545455
"5626","Mother","and",1.84702258726899,"question",2,581,0.00344234079173838,3.44234079173838
"5627","Mother","and",1.84976043805613,"declarative",60,4407,0.0136147038801906,13.6147038801906
"5628","Mother","and",1.84976043805613,"other",1,138,0.0072463768115942,7.2463768115942
"5629","Mother","and",1.84976043805613,"question",13,2438,0.00533223954060705,5.33223954060705
"5630","Mother","and",1.85249828884326,"declarative",37,2662,0.0138993238166792,13.8993238166792
"5631","Mother","and",1.85249828884326,"other",4,97,0.0412371134020619,41.2371134020619
"5632","Mother","and",1.85249828884326,"question",21,2298,0.00913838120104439,9.13838120104439
"5633","Mother","and",1.85523613963039,"declarative",3,371,0.00808625336927224,8.08625336927224
"5634","Mother","and",1.85797399041752,"declarative",58,2384,0.0243288590604027,24.3288590604027
"5635","Mother","and",1.85797399041752,"imperative",14,566,0.0247349823321555,24.7349823321555
"5636","Mother","and",1.85797399041752,"other",30,707,0.0424328147100424,42.4328147100424
"5637","Mother","and",1.85797399041752,"question",30,1408,0.0213068181818182,21.3068181818182
"5638","Mother","and",1.86071184120465,"declarative",20,1808,0.0110619469026549,11.0619469026549
"5639","Mother","and",1.86071184120465,"other",1,63,0.0158730158730159,15.8730158730159
"5640","Mother","and",1.86071184120465,"question",1,704,0.00142045454545455,1.42045454545455
"5641","Mother","and",1.86344969199179,"declarative",53,3020,0.0175496688741722,17.5496688741722
"5642","Mother","and",1.86344969199179,"imperative",1,125,0.008,8
"5643","Mother","and",1.86344969199179,"other",1,92,0.0108695652173913,10.8695652173913
"5644","Mother","and",1.86344969199179,"question",11,1309,0.00840336134453781,8.40336134453782
"5645","Mother","and",1.86618754277892,"declarative",161,7507,0.021446649793526,21.446649793526
"5646","Mother","and",1.86618754277892,"imperative",4,156,0.0256410256410256,25.6410256410256
"5647","Mother","and",1.86618754277892,"other",25,922,0.027114967462039,27.114967462039
"5648","Mother","and",1.86618754277892,"question",35,3137,0.0111571565189672,11.1571565189672
"5649","Mother","and",1.86892539356605,"declarative",3,44,0.0681818181818182,68.1818181818182
"5650","Mother","and",1.87440109514031,"declarative",92,6513,0.0141255949639183,14.1255949639183
"5651","Mother","and",1.87440109514031,"question",22,3290,0.00668693009118541,6.68693009118541
"5652","Mother","and",1.87713894592745,"question",1,55,0.0181818181818182,18.1818181818182
"5653","Mother","and",1.87987679671458,"declarative",1,130,0.00769230769230769,7.69230769230769
"5654","Mother","and",1.88261464750171,"declarative",74,3733,0.0198231984998661,19.8231984998661
"5655","Mother","and",1.88261464750171,"other",1,10,0.1,100
"5656","Mother","and",1.88261464750171,"question",20,1390,0.0143884892086331,14.3884892086331
"5657","Mother","and",1.88535249828884,"declarative",31,2726,0.0113719735876742,11.3719735876742
"5658","Mother","and",1.88535249828884,"question",11,1564,0.00703324808184143,7.03324808184143
"5659","Mother","and",1.88809034907598,"declarative",26,2536,0.0102523659305994,10.2523659305994
"5660","Mother","and",1.88809034907598,"other",1,39,0.0256410256410256,25.6410256410256
"5661","Mother","and",1.88809034907598,"question",2,1146,0.00174520069808028,1.74520069808028
"5662","Mother","and",1.89082819986311,"declarative",15,1689,0.0088809946714032,8.8809946714032
"5663","Mother","and",1.89082819986311,"other",1,50,0.02,20
"5664","Mother","and",1.89082819986311,"question",5,1634,0.00305997552019584,3.05997552019584
"5665","Mother","and",1.89356605065024,"declarative",127,2953,0.0430071114121233,43.0071114121233
"5666","Mother","and",1.89356605065024,"other",31,446,0.0695067264573991,69.5067264573991
"5667","Mother","and",1.89356605065024,"question",39,1717,0.0227140361094933,22.7140361094933
"5668","Mother","and",1.89630390143737,"declarative",63,2889,0.0218068535825545,21.8068535825545
"5669","Mother","and",1.89630390143737,"imperative",5,179,0.0279329608938547,27.9329608938547
"5670","Mother","and",1.89630390143737,"other",8,258,0.0310077519379845,31.0077519379845
"5671","Mother","and",1.89630390143737,"question",16,1185,0.0135021097046414,13.5021097046414
"5672","Mother","and",1.8990417522245,"declarative",44,3212,0.0136986301369863,13.6986301369863
"5673","Mother","and",1.8990417522245,"other",5,140,0.0357142857142857,35.7142857142857
"5674","Mother","and",1.8990417522245,"question",5,1136,0.00440140845070423,4.40140845070423
"5675","Mother","and",1.90177960301164,"declarative",9,1991,0.00452034153691612,4.52034153691612
"5676","Mother","and",1.90177960301164,"other",1,23,0.0434782608695652,43.4782608695652
"5677","Mother","and",1.90177960301164,"question",2,1158,0.00172711571675302,1.72711571675302
"5678","Mother","and",1.90451745379877,"declarative",4,463,0.00863930885529158,8.63930885529158
"5679","Mother","and",1.90451745379877,"question",1,188,0.00531914893617021,5.31914893617021
"5680","Mother","and",1.9072553045859,"declarative",109,5477,0.0199014058791309,19.9014058791309
"5681","Mother","and",1.9072553045859,"imperative",3,113,0.0265486725663717,26.5486725663717
"5682","Mother","and",1.9072553045859,"other",15,308,0.0487012987012987,48.7012987012987
"5683","Mother","and",1.9072553045859,"question",24,2614,0.00918133129303749,9.18133129303749
"5684","Mother","and",1.90999315537303,"declarative",3,425,0.00705882352941176,7.05882352941177
"5685","Mother","and",1.90999315537303,"question",1,292,0.00342465753424658,3.42465753424658
"5686","Mother","and",1.91273100616016,"declarative",21,1117,0.0188003581020591,18.8003581020591
"5687","Mother","and",1.91273100616016,"other",2,50,0.04,40
"5688","Mother","and",1.91273100616016,"question",8,888,0.00900900900900901,9.00900900900901
"5689","Mother","and",1.91666666666667,"declarative",83,9218,0.0090041223692775,9.0041223692775
"5690","Mother","and",1.91666666666667,"imperative",3,223,0.0134529147982063,13.4529147982063
"5691","Mother","and",1.91666666666667,"other",3,405,0.00740740740740741,7.40740740740741
"5692","Mother","and",1.91666666666667,"question",20,4311,0.00463929482718627,4.63929482718627
"5693","Mother","and",1.9194045174538,"declarative",16,1229,0.0130187144019528,13.0187144019528
"5694","Mother","and",1.9194045174538,"other",3,54,0.0555555555555556,55.5555555555556
"5695","Mother","and",1.9194045174538,"question",15,1534,0.00977835723598435,9.77835723598436
"5696","Mother","and",1.92214236824093,"declarative",1,107,0.00934579439252336,9.34579439252336
"5697","Mother","and",1.92488021902806,"declarative",50,4351,0.0114916111238796,11.4916111238796
"5698","Mother","and",1.92488021902806,"other",3,108,0.0277777777777778,27.7777777777778
"5699","Mother","and",1.92488021902806,"question",14,2517,0.0055621771950735,5.5621771950735
"5700","Mother","and",1.9276180698152,"declarative",83,6290,0.0131955484896661,13.1955484896661
"5701","Mother","and",1.9276180698152,"other",3,128,0.0234375,23.4375
"5702","Mother","and",1.9276180698152,"question",31,4078,0.00760176557135851,7.60176557135851
"5703","Mother","and",1.93035592060233,"declarative",12,1129,0.0106288751107174,10.6288751107174
"5704","Mother","and",1.93035592060233,"other",1,1,1,1000
"5705","Mother","and",1.93035592060233,"question",14,602,0.0232558139534884,23.2558139534884
"5706","Mother","and",1.93309377138946,"declarative",33,2664,0.0123873873873874,12.3873873873874
"5707","Mother","and",1.93309377138946,"other",4,95,0.0421052631578947,42.1052631578947
"5708","Mother","and",1.93309377138946,"question",11,1976,0.0055668016194332,5.5668016194332
"5709","Mother","and",1.93583162217659,"declarative",260,8243,0.031541914351571,31.541914351571
"5710","Mother","and",1.93583162217659,"imperative",1,15,0.0666666666666667,66.6666666666667
"5711","Mother","and",1.93583162217659,"other",6,138,0.0434782608695652,43.4782608695652
"5712","Mother","and",1.93583162217659,"question",45,1867,0.0241028387787895,24.1028387787895
"5713","Mother","and",1.94130732375086,"declarative",56,3684,0.0152008686210641,15.2008686210641
"5714","Mother","and",1.94130732375086,"other",1,27,0.037037037037037,37.037037037037
"5715","Mother","and",1.94130732375086,"question",28,2467,0.0113498175922173,11.3498175922173
"5716","Mother","and",1.94404517453799,"declarative",45,1460,0.0308219178082192,30.8219178082192
"5717","Mother","and",1.94404517453799,"imperative",7,382,0.0183246073298429,18.3246073298429
"5718","Mother","and",1.94404517453799,"other",13,301,0.0431893687707641,43.1893687707641
"5719","Mother","and",1.94404517453799,"question",3,529,0.0056710775047259,5.6710775047259
"5720","Mother","and",1.94678302532512,"declarative",22,2683,0.00819977636973537,8.19977636973537
"5721","Mother","and",1.94678302532512,"other",10,70,0.142857142857143,142.857142857143
"5722","Mother","and",1.94678302532512,"question",20,2268,0.00881834215167548,8.81834215167548
"5723","Mother","and",1.94952087611225,"declarative",56,3554,0.0157568936409679,15.7568936409679
"5724","Mother","and",1.94952087611225,"other",2,64,0.03125,31.25
"5725","Mother","and",1.94952087611225,"question",48,4858,0.00988060930424043,9.88060930424043
"5726","Mother","and",1.95225872689938,"declarative",7,535,0.0130841121495327,13.0841121495327
"5727","Mother","and",1.95225872689938,"question",3,142,0.0211267605633803,21.1267605633803
"5728","Mother","and",1.95499657768652,"declarative",8,223,0.0358744394618834,35.8744394618834
"5729","Mother","and",1.95773442847365,"declarative",124,9885,0.0125442589782499,12.5442589782499
"5730","Mother","and",1.95773442847365,"imperative",3,120,0.025,25
"5731","Mother","and",1.95773442847365,"other",15,653,0.0229709035222052,22.9709035222052
"5732","Mother","and",1.95773442847365,"question",37,6184,0.00598318240620957,5.98318240620957
"5733","Mother","and",1.96047227926078,"declarative",75,4416,0.0169836956521739,16.9836956521739
"5734","Mother","and",1.96047227926078,"imperative",4,127,0.031496062992126,31.496062992126
"5735","Mother","and",1.96047227926078,"other",22,474,0.0464135021097046,46.4135021097046
"5736","Mother","and",1.96047227926078,"question",29,4147,0.00699300699300699,6.99300699300699
"5737","Mother","and",1.96321013004791,"declarative",42,3931,0.0106843042482829,10.6843042482829
"5738","Mother","and",1.96321013004791,"other",6,171,0.0350877192982456,35.0877192982456
"5739","Mother","and",1.96321013004791,"question",5,1959,0.00255232261357836,2.55232261357836
"5740","Mother","and",1.96594798083504,"declarative",20,2261,0.00884564352056612,8.84564352056612
"5741","Mother","and",1.96594798083504,"question",12,1908,0.00628930817610063,6.28930817610063
"5742","Mother","and",1.96868583162218,"declarative",1,18,0.0555555555555556,55.5555555555556
"5743","Mother","and",1.97142368240931,"declarative",129,8457,0.0152536360411493,15.2536360411493
"5744","Mother","and",1.97142368240931,"other",2,112,0.0178571428571429,17.8571428571429
"5745","Mother","and",1.97142368240931,"question",40,5233,0.00764379896808714,7.64379896808714
"5746","Mother","and",1.97416153319644,"declarative",75,4787,0.0156674326300397,15.6674326300397
"5747","Mother","and",1.97416153319644,"imperative",4,336,0.0119047619047619,11.9047619047619
"5748","Mother","and",1.97416153319644,"other",19,380,0.05,50
"5749","Mother","and",1.97416153319644,"question",9,1874,0.0048025613660619,4.8025613660619
"5750","Mother","and",1.97689938398357,"declarative",108,6928,0.0155889145496536,15.5889145496536
"5751","Mother","and",1.97689938398357,"other",7,66,0.106060606060606,106.060606060606
"5752","Mother","and",1.97689938398357,"question",80,4062,0.0196947316592811,19.6947316592811
"5753","Mother","and",1.9796372347707,"other",1,27,0.037037037037037,37.037037037037
"5754","Mother","and",1.98237508555784,"declarative",27,3106,0.00869285254346426,8.69285254346426
"5755","Mother","and",1.98237508555784,"other",3,130,0.0230769230769231,23.0769230769231
"5756","Mother","and",1.98237508555784,"question",10,2660,0.0037593984962406,3.7593984962406
"5757","Mother","and",1.98511293634497,"declarative",20,1192,0.0167785234899329,16.7785234899329
"5758","Mother","and",1.98511293634497,"question",4,342,0.0116959064327485,11.6959064327485
"5759","Mother","and",1.9878507871321,"declarative",187,9580,0.0195198329853862,19.5198329853862
"5760","Mother","and",1.9878507871321,"imperative",1,166,0.00602409638554217,6.02409638554217
"5761","Mother","and",1.9878507871321,"other",22,423,0.0520094562647754,52.0094562647754
"5762","Mother","and",1.9878507871321,"question",87,8176,0.0106409001956947,10.6409001956947
"5763","Mother","and",1.99058863791923,"declarative",64,5413,0.0118233881396638,11.8233881396638
"5764","Mother","and",1.99058863791923,"other",7,231,0.0303030303030303,30.3030303030303
"5765","Mother","and",1.99058863791923,"question",32,3589,0.00891613262747283,8.91613262747283
"5766","Mother","and",1.99332648870637,"declarative",31,1459,0.0212474297464016,21.2474297464016
"5767","Mother","and",1.99332648870637,"imperative",3,109,0.0275229357798165,27.5229357798165
"5768","Mother","and",1.99332648870637,"other",3,165,0.0181818181818182,18.1818181818182
"5769","Mother","and",1.99332648870637,"question",11,752,0.0146276595744681,14.6276595744681
"5770","Mother","and",1.9960643394935,"declarative",123,8720,0.014105504587156,14.105504587156
"5771","Mother","and",1.9960643394935,"other",13,170,0.0764705882352941,76.4705882352941
"5772","Mother","and",1.9960643394935,"question",59,6253,0.00943547097393251,9.43547097393251
"5773","Mother","and",1.99880219028063,"declarative",31,1839,0.0168569874932028,16.8569874932028
"5774","Mother","and",1.99880219028063,"other",4,44,0.0909090909090909,90.9090909090909
"5775","Mother","and",1.99880219028063,"question",4,859,0.00465657741559953,4.65657741559953
"5776","Mother","and",2,"declarative",309,20743,0.0148965916212698,14.8965916212698
"5777","Mother","and",2,"imperative",9,838,0.0107398568019093,10.7398568019093
"5778","Mother","and",2,"other",21,485,0.0432989690721649,43.2989690721649
"5779","Mother","and",2,"question",114,11354,0.010040514356174,10.040514356174
"5780","Mother","and",2.00273785078713,"declarative",83,3572,0.0232362821948488,23.2362821948488
"5781","Mother","and",2.00273785078713,"other",5,65,0.0769230769230769,76.9230769230769
"5782","Mother","and",2.00273785078713,"question",41,2811,0.0145855567413732,14.5855567413732
"5783","Mother","and",2.00547570157426,"declarative",136,8224,0.0165369649805447,16.5369649805447
"5784","Mother","and",2.00547570157426,"other",5,147,0.0340136054421769,34.0136054421769
"5785","Mother","and",2.00547570157426,"question",94,7983,0.0117750219215834,11.7750219215834
"5786","Mother","and",2.0082135523614,"declarative",174,9327,0.018655516243165,18.655516243165
"5787","Mother","and",2.0082135523614,"imperative",1,89,0.0112359550561798,11.2359550561798
"5788","Mother","and",2.0082135523614,"other",19,269,0.0706319702602231,70.6319702602231
"5789","Mother","and",2.0082135523614,"question",64,7155,0.00894479385045423,8.94479385045423
"5790","Mother","and",2.01095140314853,"declarative",274,11555,0.0237126784941584,23.7126784941584
"5791","Mother","and",2.01095140314853,"imperative",2,29,0.0689655172413793,68.9655172413793
"5792","Mother","and",2.01095140314853,"other",55,1088,0.0505514705882353,50.5514705882353
"5793","Mother","and",2.01095140314853,"question",79,5351,0.0147635955896094,14.7635955896094
"5794","Mother","and",2.01368925393566,"declarative",48,5540,0.00866425992779783,8.66425992779783
"5795","Mother","and",2.01368925393566,"other",7,204,0.0343137254901961,34.3137254901961
"5796","Mother","and",2.01368925393566,"question",47,5921,0.00793784833642966,7.93784833642966
"5797","Mother","and",2.01642710472279,"declarative",89,6476,0.0137430512662137,13.7430512662137
"5798","Mother","and",2.01642710472279,"imperative",1,57,0.0175438596491228,17.5438596491228
"5799","Mother","and",2.01642710472279,"other",20,396,0.0505050505050505,50.5050505050505
"5800","Mother","and",2.01642710472279,"question",84,5735,0.0146469049694856,14.6469049694856
"5801","Mother","and",2.01916495550992,"declarative",79,6682,0.0118228075426519,11.8228075426519
"5802","Mother","and",2.01916495550992,"other",11,236,0.0466101694915254,46.6101694915254
"5803","Mother","and",2.01916495550992,"question",37,4866,0.00760378133990958,7.60378133990958
"5804","Mother","and",2.02190280629706,"declarative",66,4832,0.013658940397351,13.658940397351
"5805","Mother","and",2.02190280629706,"other",6,167,0.0359281437125748,35.9281437125749
"5806","Mother","and",2.02190280629706,"question",42,4380,0.00958904109589041,9.58904109589041
"5807","Mother","and",2.02464065708419,"declarative",69,4752,0.014520202020202,14.520202020202
"5808","Mother","and",2.02464065708419,"other",17,403,0.0421836228287841,42.1836228287841
"5809","Mother","and",2.02464065708419,"question",55,5149,0.0106816857642261,10.6816857642261
"5810","Mother","and",2.02737850787132,"declarative",94,5807,0.0161873600826589,16.1873600826589
"5811","Mother","and",2.02737850787132,"imperative",1,55,0.0181818181818182,18.1818181818182
"5812","Mother","and",2.02737850787132,"other",13,270,0.0481481481481481,48.1481481481481
