"","speaker_role","word","target_child_age_years","count","total","rel_freq","ppt"
"6342","Target_Child","and",3.31297056810404,94,3235,0.0290571870170015,29.0571870170015
"6343","Target_Child","and",3.31570841889117,6,572,0.0104895104895105,10.4895104895105
"6344","Target_Child","and",3.3184462696783,109,5915,0.0184277261200338,18.4277261200338
"6345","Target_Child","and",3.32118412046543,5,791,0.00632111251580278,6.32111251580278
"6346","Target_Child","and",3.32392197125257,123,3757,0.0327388874101677,32.7388874101677
"6347","Target_Child","and",3.3266598220397,62,3091,0.0200582335813653,20.0582335813653
"6348","Target_Child","and",3.32939767282683,68,2108,0.032258064516129,32.258064516129
"6349","Target_Child","and",3.33333333333333,147,8198,0.0179312027323737,17.9312027323737
"6350","Target_Child","and",3.33607118412047,164,8207,0.0199829413914951,19.9829413914951
"6351","Target_Child","and",3.3388090349076,19,1994,0.00952858575727182,9.52858575727182
"6352","Target_Child","and",3.34154688569473,145,4937,0.0293700627911687,29.3700627911687
"6353","Target_Child","and",3.34428473648186,52,2760,0.0188405797101449,18.8405797101449
"6354","Target_Child","and",3.34702258726899,2,53,0.0377358490566038,37.7358490566038
"6355","Target_Child","and",3.34976043805613,8,364,0.021978021978022,21.978021978022
"6356","Target_Child","and",3.35249828884326,20,1188,0.0168350168350168,16.8350168350168
"6357","Target_Child","and",3.35523613963039,67,3409,0.0196538574361983,19.6538574361983
"6358","Target_Child","and",3.35797399041752,149,4990,0.0298597194388778,29.8597194388778
"6359","Target_Child","and",3.36071184120465,173,5271,0.0328210965661165,32.8210965661165
"6360","Target_Child","and",3.36618754277892,51,1920,0.0265625,26.5625
"6361","Target_Child","and",3.36892539356605,1,572,0.00174825174825175,1.74825174825175
"6362","Target_Child","and",3.37440109514031,25,891,0.0280583613916947,28.0583613916947
"6363","Target_Child","and",3.37713894592745,27,690,0.0391304347826087,39.1304347826087
"6364","Target_Child","and",3.37987679671458,27,2488,0.0108520900321543,10.8520900321543
"6365","Target_Child","and",3.38261464750171,175,7487,0.0233738480032056,23.3738480032056
"6366","Target_Child","and",3.38535249828884,41,1826,0.0224534501642935,22.4534501642935
"6367","Target_Child","and",3.38809034907598,70,4079,0.0171610688894337,17.1610688894337
"6368","Target_Child","and",3.39082819986311,22,1327,0.0165787490580256,16.5787490580256
"6369","Target_Child","and",3.39356605065024,9,664,0.0135542168674699,13.5542168674699
"6370","Target_Child","and",3.39630390143737,13,468,0.0277777777777778,27.7777777777778
"6371","Target_Child","and",3.3990417522245,66,2829,0.0233297985153765,23.3297985153765
"6372","Target_Child","and",3.40177960301164,1,82,0.0121951219512195,12.1951219512195
"6373","Target_Child","and",3.40451745379877,117,3976,0.0294265593561368,29.4265593561368
"6374","Target_Child","and",3.4072553045859,6,398,0.0150753768844221,15.0753768844221
"6375","Target_Child","and",3.40999315537303,84,1592,0.0527638190954774,52.7638190954774
"6376","Target_Child","and",3.41273100616016,40,960,0.0416666666666667,41.6666666666667
"6377","Target_Child","and",3.4154688569473,10,639,0.0156494522691706,15.6494522691706
"6378","Target_Child","and",3.41666666666667,49,2813,0.017419125488802,17.419125488802
"6379","Target_Child","and",3.4194045174538,78,6171,0.0126397666504618,12.6397666504618
"6380","Target_Child","and",3.42214236824093,47,2384,0.0197147651006711,19.7147651006711
"6381","Target_Child","and",3.42488021902806,69,2927,0.0235736248718825,23.5736248718825
"6382","Target_Child","and",3.4276180698152,49,3237,0.0151374729687983,15.1374729687983
"6383","Target_Child","and",3.43035592060233,33,2675,0.0123364485981308,12.3364485981308
"6384","Target_Child","and",3.43309377138946,20,1362,0.0146842878120411,14.6842878120411
"6385","Target_Child","and",3.43583162217659,106,2677,0.0395965633171461,39.5965633171461
"6386","Target_Child","and",3.44404517453799,20,465,0.043010752688172,43.010752688172
"6387","Target_Child","and",3.44678302532512,8,716,0.0111731843575419,11.1731843575419
"6388","Target_Child","and",3.44952087611225,62,1306,0.0474732006125574,47.4732006125574
"6389","Target_Child","and",3.45225872689938,25,1692,0.0147754137115839,14.7754137115839
"6390","Target_Child","and",3.45499657768652,15,845,0.0177514792899408,17.7514792899408
"6391","Target_Child","and",3.45773442847365,79,3624,0.0217991169977925,21.7991169977925
"6392","Target_Child","and",3.46047227926078,80,3323,0.0240746313572073,24.0746313572073
"6393","Target_Child","and",3.46321013004791,26,881,0.0295119182746879,29.5119182746879
"6394","Target_Child","and",3.47142368240931,6,1190,0.00504201680672269,5.04201680672269
"6395","Target_Child","and",3.47689938398357,36,1394,0.0258249641319943,25.8249641319943
"6396","Target_Child","and",3.4796372347707,27,1479,0.0182555780933063,18.2555780933063
"6397","Target_Child","and",3.48237508555784,31,1958,0.015832482124617,15.832482124617
"6398","Target_Child","and",3.48511293634497,57,2476,0.0230210016155089,23.0210016155089
"6399","Target_Child","and",3.4878507871321,53,1789,0.0296254891000559,29.6254891000559
"6400","Target_Child","and",3.49058863791923,12,1005,0.0119402985074627,11.9402985074627
"6401","Target_Child","and",3.49332648870637,157,8488,0.0184967012252592,18.4967012252592
"6402","Target_Child","and",3.4960643394935,183,6664,0.0274609843937575,27.4609843937575
"6403","Target_Child","and",3.49880219028063,9,871,0.0103329506314581,10.3329506314581
"6404","Target_Child","and",3.5,167,7734,0.02159296612361,21.59296612361
"6405","Target_Child","and",3.50273785078713,108,4387,0.0246181901071347,24.6181901071347
"6406","Target_Child","and",3.50547570157426,77,3287,0.0234256160632796,23.4256160632796
"6407","Target_Child","and",3.5082135523614,43,3164,0.013590391908976,13.590391908976
"6408","Target_Child","and",3.51095140314853,74,4211,0.0175730230349086,17.5730230349086
"6409","Target_Child","and",3.51368925393566,17,802,0.0211970074812968,21.1970074812968
"6410","Target_Child","and",3.51642710472279,34,1352,0.0251479289940828,25.1479289940828
"6411","Target_Child","and",3.51916495550992,18,1496,0.0120320855614973,12.0320855614973
"6412","Target_Child","and",3.52190280629706,6,353,0.0169971671388102,16.9971671388102
"6413","Target_Child","and",3.52464065708419,80,3777,0.0211808313476304,21.1808313476304
"6414","Target_Child","and",3.52737850787132,11,746,0.014745308310992,14.745308310992
"6415","Target_Child","and",3.53011635865845,25,926,0.0269978401727862,26.9978401727862
"6416","Target_Child","and",3.53559206023272,13,1040,0.0125,12.5
"6417","Target_Child","and",3.54380561259411,65,3183,0.020420986490732,20.420986490732
"6418","Target_Child","and",3.54654346338125,12,559,0.0214669051878354,21.4669051878354
"6419","Target_Child","and",3.54928131416838,100,3690,0.02710027100271,27.10027100271
"6420","Target_Child","and",3.55201916495551,72,4049,0.017782168436651,17.782168436651
"6421","Target_Child","and",3.55749486652977,70,3152,0.0222081218274112,22.2081218274112
"6422","Target_Child","and",3.56023271731691,41,1270,0.0322834645669291,32.2834645669291
"6423","Target_Child","and",3.56297056810404,57,3207,0.0177736202057998,17.7736202057998
"6424","Target_Child","and",3.56570841889117,45,2210,0.0203619909502262,20.3619909502262
"6425","Target_Child","and",3.5684462696783,51,1838,0.0277475516866159,27.7475516866159
"6426","Target_Child","and",3.57118412046543,21,952,0.0220588235294118,22.0588235294118
"6427","Target_Child","and",3.57392197125257,54,1406,0.0384068278805121,38.4068278805121
"6428","Target_Child","and",3.5766598220397,16,553,0.0289330922242315,28.9330922242315
"6429","Target_Child","and",3.57939767282683,23,1364,0.0168621700879765,16.8621700879765
"6430","Target_Child","and",3.58213552361396,9,1083,0.00831024930747922,8.31024930747922
"6431","Target_Child","and",3.58333333333333,89,5555,0.016021602160216,16.021602160216
"6432","Target_Child","and",3.58607118412047,114,4875,0.0233846153846154,23.3846153846154
"6433","Target_Child","and",3.5888090349076,49,3792,0.01292194092827,12.92194092827
"6434","Target_Child","and",3.59154688569473,24,2081,0.0115329168668909,11.5329168668909
"6435","Target_Child","and",3.59428473648186,176,6092,0.0288903479973736,28.8903479973736
"6436","Target_Child","and",3.59702258726899,37,2052,0.0180311890838207,18.0311890838207
"6437","Target_Child","and",3.59976043805613,46,1910,0.0240837696335079,24.0837696335079
"6438","Target_Child","and",3.60249828884326,30,3030,0.0099009900990099,9.9009900990099
"6439","Target_Child","and",3.60523613963039,6,127,0.047244094488189,47.244094488189
"6440","Target_Child","and",3.60797399041752,5,697,0.00717360114777618,7.17360114777618
"6441","Target_Child","and",3.61618754277892,2,302,0.00662251655629139,6.62251655629139
"6442","Target_Child","and",3.61892539356605,72,2184,0.032967032967033,32.967032967033
"6443","Target_Child","and",3.62166324435318,1,196,0.00510204081632653,5.10204081632653
"6444","Target_Child","and",3.62440109514031,17,693,0.0245310245310245,24.5310245310245
"6445","Target_Child","and",3.62713894592745,5,598,0.00836120401337793,8.36120401337793
"6446","Target_Child","and",3.63261464750171,3,432,0.00694444444444444,6.94444444444444
"6447","Target_Child","and",3.63809034907598,114,4023,0.0283370618941089,28.3370618941089
"6448","Target_Child","and",3.64082819986311,93,2449,0.0379746835443038,37.9746835443038
"6449","Target_Child","and",3.64356605065024,51,1596,0.0319548872180451,31.9548872180451
"6450","Target_Child","and",3.64630390143737,12,1348,0.00890207715133531,8.90207715133531
"6451","Target_Child","and",3.6490417522245,12,920,0.0130434782608696,13.0434782608696
"6452","Target_Child","and",3.65177960301164,112,4068,0.0275319567354966,27.5319567354966
"6453","Target_Child","and",3.65451745379877,56,1428,0.0392156862745098,39.2156862745098
"6454","Target_Child","and",3.6572553045859,53,2106,0.0251661918328585,25.1661918328585
"6455","Target_Child","and",3.65999315537303,18,1005,0.017910447761194,17.910447761194
"6456","Target_Child","and",3.6654688569473,37,1713,0.0215995329830706,21.5995329830706
"6457","Target_Child","and",3.66666666666667,122,7108,0.0171637591446258,17.1637591446258
"6458","Target_Child","and",3.6694045174538,94,5875,0.016,16
"6459","Target_Child","and",3.67214236824093,18,702,0.0256410256410256,25.6410256410256
"6460","Target_Child","and",3.67488021902806,170,4784,0.0355351170568562,35.5351170568562
"6461","Target_Child","and",3.6776180698152,73,3399,0.0214769049720506,21.4769049720506
"6462","Target_Child","and",3.68035592060233,110,3838,0.0286607608129234,28.6607608129234
"6463","Target_Child","and",3.68309377138946,22,910,0.0241758241758242,24.1758241758242
"6464","Target_Child","and",3.68583162217659,18,1436,0.0125348189415042,12.5348189415042
"6465","Target_Child","and",3.68856947296372,28,1132,0.0247349823321555,24.7349823321555
"6466","Target_Child","and",3.69404517453799,34,1124,0.0302491103202847,30.2491103202847
"6467","Target_Child","and",3.69678302532512,4,777,0.00514800514800515,5.14800514800515
"6468","Target_Child","and",3.69952087611225,4,542,0.00738007380073801,7.38007380073801
"6469","Target_Child","and",3.70499657768652,13,3468,0.00374855824682814,3.74855824682814
"6470","Target_Child","and",3.71047227926078,7,1019,0.00686947988223749,6.86947988223749
"6471","Target_Child","and",3.71321013004791,8,735,0.0108843537414966,10.8843537414966
"6472","Target_Child","and",3.71594798083504,32,1501,0.0213191205862758,21.3191205862758
"6473","Target_Child","and",3.71868583162218,18,802,0.0224438902743142,22.4438902743142
"6474","Target_Child","and",3.72142368240931,38,1022,0.0371819960861057,37.1819960861057
"6475","Target_Child","and",3.72416153319644,46,1798,0.0255839822024472,25.5839822024472
"6476","Target_Child","and",3.72689938398357,54,1923,0.0280811232449298,28.0811232449298
"6477","Target_Child","and",3.7296372347707,152,4907,0.0309761565111066,30.9761565111066
"6478","Target_Child","and",3.73511293634497,8,470,0.0170212765957447,17.0212765957447
"6479","Target_Child","and",3.7378507871321,145,6972,0.0207974756167527,20.7974756167527
"6480","Target_Child","and",3.74058863791923,32,1797,0.0178074568725654,17.8074568725654
"6481","Target_Child","and",3.74332648870637,179,3194,0.0560425798371947,56.0425798371947
"6482","Target_Child","and",3.75,117,6281,0.0186276070689381,18.6276070689381
"6483","Target_Child","and",3.75273785078713,49,2709,0.0180878552971576,18.0878552971576
"6484","Target_Child","and",3.75547570157426,36,2204,0.0163339382940109,16.3339382940109
"6485","Target_Child","and",3.7582135523614,97,3510,0.0276353276353276,27.6353276353276
"6486","Target_Child","and",3.76095140314853,94,4961,0.018947792783713,18.947792783713
"6487","Target_Child","and",3.76368925393566,78,2517,0.0309892729439809,30.9892729439809
"6488","Target_Child","and",3.76642710472279,4,556,0.00719424460431655,7.19424460431655
"6489","Target_Child","and",3.76916495550992,40,1245,0.0321285140562249,32.1285140562249
"6490","Target_Child","and",3.77464065708419,30,719,0.0417246175243394,41.7246175243394
"6491","Target_Child","and",3.77737850787132,37,2235,0.0165548098434004,16.5548098434004
"6492","Target_Child","and",3.78011635865845,5,872,0.00573394495412844,5.73394495412844
"6493","Target_Child","and",3.78285420944559,21,1912,0.0109832635983264,10.9832635983264
"6494","Target_Child","and",3.78832991101985,40,2331,0.0171600171600172,17.1600171600172
"6495","Target_Child","and",3.79106776180698,27,1386,0.0194805194805195,19.4805194805195
"6496","Target_Child","and",3.79380561259411,66,5604,0.0117773019271949,11.7773019271949
"6497","Target_Child","and",3.79654346338125,5,512,0.009765625,9.765625
"6498","Target_Child","and",3.79928131416838,28,1822,0.0153677277716795,15.3677277716795
"6499","Target_Child","and",3.80201916495551,15,634,0.0236593059936909,23.6593059936909
"6500","Target_Child","and",3.81023271731691,44,1672,0.0263157894736842,26.3157894736842
"6501","Target_Child","and",3.81297056810404,10,598,0.0167224080267559,16.7224080267559
"6502","Target_Child","and",3.81570841889117,21,1156,0.0181660899653979,18.1660899653979
"6503","Target_Child","and",3.8184462696783,129,5100,0.0252941176470588,25.2941176470588
"6504","Target_Child","and",3.82118412046543,25,1479,0.0169033130493577,16.9033130493577
"6505","Target_Child","and",3.82392197125257,96,3724,0.0257787325456498,25.7787325456498
"6506","Target_Child","and",3.8266598220397,39,1954,0.0199590583418628,19.9590583418628
"6507","Target_Child","and",3.83213552361396,50,2394,0.0208855472013367,20.8855472013367
"6508","Target_Child","and",3.83333333333333,59,3808,0.0154936974789916,15.4936974789916
"6509","Target_Child","and",3.83607118412047,64,3844,0.0166493236212279,16.6493236212279
"6510","Target_Child","and",3.8388090349076,106,3717,0.0285176217379607,28.5176217379607
"6511","Target_Child","and",3.84154688569473,27,2374,0.0113732097725358,11.3732097725358
"6512","Target_Child","and",3.84428473648186,50,1370,0.0364963503649635,36.4963503649635
"6513","Target_Child","and",3.85249828884326,36,1931,0.0186431900569653,18.6431900569653
"6514","Target_Child","and",3.85797399041752,76,2983,0.0254777070063694,25.4777070063694
"6515","Target_Child","and",3.86071184120465,79,3382,0.0233589591957422,23.3589591957422
"6516","Target_Child","and",3.87166324435318,168,5781,0.0290607161390763,29.0607161390763
"6517","Target_Child","and",3.87440109514031,61,4088,0.0149217221135029,14.9217221135029
"6518","Target_Child","and",3.87713894592745,119,4780,0.0248953974895397,24.8953974895398
"6519","Target_Child","and",3.88261464750171,21,1417,0.0148200423429781,14.8200423429781
"6520","Target_Child","and",3.88535249828884,101,4215,0.0239620403321471,23.9620403321471
"6521","Target_Child","and",3.89082819986311,26,1514,0.0171730515191546,17.1730515191546
"6522","Target_Child","and",3.89356605065024,31,1836,0.0168845315904139,16.8845315904139
"6523","Target_Child","and",3.89630390143737,44,1191,0.036943744752309,36.943744752309
"6524","Target_Child","and",3.8990417522245,21,2135,0.00983606557377049,9.83606557377049
"6525","Target_Child","and",3.90177960301164,58,2744,0.0211370262390671,21.1370262390671
"6526","Target_Child","and",3.90451745379877,50,1337,0.037397157816006,37.397157816006
"6527","Target_Child","and",3.9072553045859,19,523,0.0363288718929254,36.3288718929254
"6528","Target_Child","and",3.91273100616016,2,423,0.00472813238770686,4.72813238770686
"6529","Target_Child","and",3.9154688569473,13,1012,0.0128458498023715,12.8458498023715
"6530","Target_Child","and",3.91666666666667,80,6510,0.0122887864823349,12.2887864823349
"6531","Target_Child","and",3.9194045174538,31,2800,0.0110714285714286,11.0714285714286
"6532","Target_Child","and",3.92214236824093,80,3040,0.0263157894736842,26.3157894736842
"6533","Target_Child","and",3.92488021902806,92,3274,0.0281001832620648,28.1001832620648
"6534","Target_Child","and",3.93035592060233,45,1775,0.0253521126760563,25.3521126760563
"6535","Target_Child","and",3.93309377138946,34,1949,0.017444843509492,17.444843509492
"6536","Target_Child","and",3.94130732375086,37,1737,0.0213010938399539,21.3010938399539
"6537","Target_Child","and",3.94404517453799,57,1813,0.0314396028681743,31.4396028681743
"6538","Target_Child","and",3.94678302532512,49,2017,0.0242935052057511,24.2935052057511
"6539","Target_Child","and",3.94952087611225,37,1799,0.0205669816564758,20.5669816564758
"6540","Target_Child","and",3.95499657768652,97,3824,0.0253661087866109,25.3661087866109
"6541","Target_Child","and",3.96047227926078,29,1508,0.0192307692307692,19.2307692307692
"6542","Target_Child","and",3.96321013004791,23,1142,0.0201401050788091,20.1401050788091
"6543","Target_Child","and",3.97416153319644,16,1168,0.0136986301369863,13.6986301369863
"6544","Target_Child","and",3.97689938398357,12,1317,0.00911161731207289,9.11161731207289
"6545","Target_Child","and",3.9796372347707,1,242,0.00413223140495868,4.13223140495868
"6546","Target_Child","and",3.98237508555784,5,754,0.00663129973474801,6.63129973474801
"6547","Target_Child","and",3.98511293634497,9,1012,0.00889328063241107,8.89328063241107
"6548","Target_Child","and",3.99058863791923,52,3042,0.0170940170940171,17.0940170940171
"6549","Target_Child","and",3.99332648870637,35,2038,0.0171736997055937,17.1736997055937
"6550","Target_Child","and",3.9960643394935,15,642,0.0233644859813084,23.3644859813084
"6551","Target_Child","and",3.99880219028063,22,799,0.0275344180225282,27.5344180225282
"6552","Target_Child","and",4,689,14968,0.04603153393907,46.03153393907
"6553","Target_Child","and",4.00547570157426,51,2321,0.021973287376131,21.973287376131
"6554","Target_Child","and",4.0082135523614,24,1429,0.0167949615115465,16.7949615115465
"6555","Target_Child","and",4.01095140314853,9,1528,0.00589005235602094,5.89005235602094
"6556","Target_Child","and",4.01368925393566,15,1597,0.00939261114589856,9.39261114589856
"6557","Target_Child","and",4.01916495550992,63,3622,0.0173937051352844,17.3937051352844
"6558","Target_Child","and",4.02190280629706,41,1535,0.0267100977198697,26.7100977198697
"6559","Target_Child","and",4.02464065708419,50,3247,0.0153988296889436,15.3988296889436
"6560","Target_Child","and",4.02737850787132,48,2109,0.0227596017069701,22.7596017069701
"6561","Target_Child","and",4.03011635865845,52,3120,0.0166666666666667,16.6666666666667
"6562","Target_Child","and",4.03285420944558,10,865,0.0115606936416185,11.5606936416185
"6563","Target_Child","and",4.03832991101985,73,4887,0.0149375895232249,14.9375895232249
"6564","Target_Child","and",4.04106776180698,8,562,0.0142348754448399,14.2348754448399
"6565","Target_Child","and",4.04380561259411,52,849,0.0612485276796231,61.2485276796231
"6566","Target_Child","and",4.04654346338125,32,1928,0.016597510373444,16.597510373444
"6567","Target_Child","and",4.04928131416838,8,863,0.00926998841251448,9.26998841251448
"6568","Target_Child","and",4.05201916495551,120,2478,0.0484261501210654,48.4261501210654
"6569","Target_Child","and",4.05475701574264,14,590,0.023728813559322,23.728813559322
"6570","Target_Child","and",4.06023271731691,26,571,0.0455341506129597,45.5341506129597
"6571","Target_Child","and",4.06570841889117,45,3349,0.0134368468199463,13.4368468199463
"6572","Target_Child","and",4.0684462696783,23,1267,0.0181531176006314,18.1531176006314
"6573","Target_Child","and",4.0766598220397,41,2341,0.0175138829560017,17.5138829560017
"6574","Target_Child","and",4.07939767282683,42,2386,0.0176026823134954,17.6026823134954
"6575","Target_Child","and",4.08213552361396,17,385,0.0441558441558442,44.1558441558442
"6576","Target_Child","and",4.08333333333333,92,2792,0.0329512893982808,32.9512893982808
"6577","Target_Child","and",4.08607118412047,97,4922,0.0197074360016254,19.7074360016254
"6578","Target_Child","and",4.0888090349076,50,3014,0.0165892501658925,16.5892501658925
"6579","Target_Child","and",4.09154688569473,34,2252,0.0150976909413854,15.0976909413854
"6580","Target_Child","and",4.09428473648186,8,1102,0.00725952813067151,7.25952813067151
"6581","Target_Child","and",4.09702258726899,53,2934,0.0180640763462849,18.0640763462849
"6582","Target_Child","and",4.09976043805613,59,2501,0.0235905637744902,23.5905637744902
"6583","Target_Child","and",4.10523613963039,17,920,0.0184782608695652,18.4782608695652
"6584","Target_Child","and",4.10797399041752,47,1797,0.0261547022815804,26.1547022815804
"6585","Target_Child","and",4.11344969199179,17,1302,0.0130568356374808,13.0568356374808
"6586","Target_Child","and",4.11618754277892,30,755,0.0397350993377483,39.7350993377483
"6587","Target_Child","and",4.12440109514031,72,5585,0.0128916741271262,12.8916741271262
"6588","Target_Child","and",4.12987679671458,34,1723,0.0197330237957052,19.7330237957052
"6589","Target_Child","and",4.13261464750171,24,1539,0.0155945419103314,15.5945419103314
"6590","Target_Child","and",4.13535249828884,80,2472,0.0323624595469256,32.3624595469256
"6591","Target_Child","and",4.13809034907598,9,538,0.016728624535316,16.728624535316
"6592","Target_Child","and",4.14082819986311,18,1186,0.015177065767285,15.177065767285
"6593","Target_Child","and",4.14630390143737,21,876,0.023972602739726,23.972602739726
"6594","Target_Child","and",4.1490417522245,12,655,0.0183206106870229,18.3206106870229
"6595","Target_Child","and",4.15177960301164,19,968,0.0196280991735537,19.6280991735537
"6596","Target_Child","and",4.15999315537303,25,1080,0.0231481481481481,23.1481481481481
"6597","Target_Child","and",4.16273100616016,34,1684,0.0201900237529691,20.1900237529691
"6598","Target_Child","and",4.16666666666667,12,648,0.0185185185185185,18.5185185185185
"6599","Target_Child","and",4.1694045174538,143,6262,0.0228361545832003,22.8361545832003
"6600","Target_Child","and",4.17214236824093,82,3931,0.0208598321037904,20.8598321037904
"6601","Target_Child","and",4.17488021902806,209,7733,0.027027027027027,27.027027027027
"6602","Target_Child","and",4.1776180698152,61,2537,0.0240441466298778,24.0441466298778
"6603","Target_Child","and",4.18856947296372,29,1774,0.0163472378804961,16.3472378804961
"6604","Target_Child","and",4.19130732375086,50,3470,0.0144092219020173,14.4092219020173
"6605","Target_Child","and",4.19404517453799,4,186,0.021505376344086,21.505376344086
"6606","Target_Child","and",4.19678302532512,7,477,0.0146750524109015,14.6750524109015
"6607","Target_Child","and",4.20225872689938,61,2751,0.0221737549981825,22.1737549981825
"6608","Target_Child","and",4.20499657768652,4,195,0.0205128205128205,20.5128205128205
"6609","Target_Child","and",4.20773442847365,2,725,0.00275862068965517,2.75862068965517
"6610","Target_Child","and",4.21047227926078,6,752,0.00797872340425532,7.97872340425532
"6611","Target_Child","and",4.21321013004791,168,6364,0.0263984915147706,26.3984915147706
"6612","Target_Child","and",4.21868583162218,14,707,0.0198019801980198,19.8019801980198
"6613","Target_Child","and",4.22142368240931,71,2841,0.024991200281591,24.991200281591
"6614","Target_Child","and",4.22963723477071,29,1686,0.0172004744958482,17.2004744958482
"6615","Target_Child","and",4.23237508555784,7,594,0.0117845117845118,11.7845117845118
"6616","Target_Child","and",4.23511293634497,131,3803,0.0344464896134631,34.4464896134631
"6617","Target_Child","and",4.24332648870637,8,974,0.0082135523613963,8.2135523613963
"6618","Target_Child","and",4.2460643394935,3,126,0.0238095238095238,23.8095238095238
"6619","Target_Child","and",4.24880219028063,70,813,0.0861008610086101,86.1008610086101
"6620","Target_Child","and",4.25,76,4393,0.017300250398361,17.300250398361
"6621","Target_Child","and",4.25273785078713,48,1999,0.0240120060030015,24.0120060030015
"6622","Target_Child","and",4.25547570157426,59,2504,0.0235623003194888,23.5623003194888
"6623","Target_Child","and",4.2582135523614,12,1155,0.0103896103896104,10.3896103896104
"6624","Target_Child","and",4.26368925393566,71,3990,0.0177944862155388,17.7944862155388
"6625","Target_Child","and",4.26642710472279,38,2062,0.0184287099903007,18.4287099903007
"6626","Target_Child","and",4.26916495550992,48,2578,0.0186190845616757,18.6190845616757
"6627","Target_Child","and",4.27464065708419,57,4567,0.0124808408145391,12.4808408145391
"6628","Target_Child","and",4.28011635865845,56,2175,0.0257471264367816,25.7471264367816
"6629","Target_Child","and",4.28285420944558,21,1470,0.0142857142857143,14.2857142857143
"6630","Target_Child","and",4.28559206023272,39,2834,0.0137614678899083,13.7614678899083
"6631","Target_Child","and",4.28832991101985,26,1838,0.014145810663765,14.145810663765
"6632","Target_Child","and",4.29106776180698,32,1445,0.0221453287197232,22.1453287197232
"6633","Target_Child","and",4.29380561259411,115,2736,0.0420321637426901,42.0321637426901
"6634","Target_Child","and",4.29654346338125,59,2513,0.0234779148428173,23.4779148428173
"6635","Target_Child","and",4.30201916495551,8,157,0.0509554140127389,50.9554140127389
"6636","Target_Child","and",4.30749486652977,31,1593,0.0194601381042059,19.4601381042059
"6637","Target_Child","and",4.32118412046543,22,1042,0.0211132437619962,21.1132437619962
"6638","Target_Child","and",4.3266598220397,27,1412,0.0191218130311615,19.1218130311615
"6639","Target_Child","and",4.33333333333333,44,1944,0.0226337448559671,22.6337448559671
"6640","Target_Child","and",4.33607118412047,151,8448,0.017874053030303,17.874053030303
"6641","Target_Child","and",4.34154688569473,77,3878,0.01985559566787,19.85559566787
"6642","Target_Child","and",4.34428473648186,288,7197,0.0400166736140058,40.0166736140058
"6643","Target_Child","and",4.34702258726899,76,3030,0.0250825082508251,25.0825082508251
"6644","Target_Child","and",4.34976043805613,52,1947,0.0267077555213148,26.7077555213148
"6645","Target_Child","and",4.35523613963039,43,1434,0.0299860529986053,29.9860529986053
"6646","Target_Child","and",4.36344969199179,7,952,0.00735294117647059,7.35294117647059
"6647","Target_Child","and",4.36892539356605,41,3675,0.011156462585034,11.156462585034
"6648","Target_Child","and",4.37166324435318,50,1946,0.025693730729702,25.693730729702
"6649","Target_Child","and",4.37440109514031,35,1640,0.0213414634146341,21.3414634146341
"6650","Target_Child","and",4.37713894592745,14,1458,0.00960219478737997,9.60219478737997
"6651","Target_Child","and",4.38261464750171,50,2432,0.0205592105263158,20.5592105263158
"6652","Target_Child","and",4.38535249828884,68,2206,0.0308250226654578,30.8250226654578
"6653","Target_Child","and",4.39082819986311,5,490,0.0102040816326531,10.2040816326531
"6654","Target_Child","and",4.40177960301164,34,1052,0.032319391634981,32.319391634981
"6655","Target_Child","and",4.40451745379877,25,1630,0.0153374233128834,15.3374233128834
"6656","Target_Child","and",4.40999315537303,11,685,0.0160583941605839,16.0583941605839
"6657","Target_Child","and",4.41273100616016,26,1009,0.0257680872150644,25.7680872150644
"6658","Target_Child","and",4.41666666666667,15,995,0.0150753768844221,15.0753768844221
"6659","Target_Child","and",4.4194045174538,6,505,0.0118811881188119,11.8811881188119
"6660","Target_Child","and",4.42488021902806,33,2322,0.0142118863049096,14.2118863049096
"6661","Target_Child","and",4.4276180698152,109,4872,0.0223727422003284,22.3727422003284
"6662","Target_Child","and",4.43035592060233,22,2001,0.0109945027486257,10.9945027486257
"6663","Target_Child","and",4.43583162217659,18,1579,0.0113996200126662,11.3996200126662
"6664","Target_Child","and",4.43856947296372,94,3207,0.0293108824446523,29.3108824446523
"6665","Target_Child","and",4.44130732375086,78,4051,0.0192545050604789,19.2545050604789
"6666","Target_Child","and",4.44404517453799,41,1422,0.0288326300984529,28.8326300984529
"6667","Target_Child","and",4.44678302532512,37,3621,0.0102181717757526,10.2181717757526
"6668","Target_Child","and",4.45225872689938,4,294,0.0136054421768707,13.6054421768707
"6669","Target_Child","and",4.45499657768652,16,1562,0.0102432778489117,10.2432778489117
"6670","Target_Child","and",4.47142368240931,12,576,0.0208333333333333,20.8333333333333
"6671","Target_Child","and",4.47689938398357,28,2011,0.0139234211834908,13.9234211834908
"6672","Target_Child","and",4.47963723477071,10,682,0.0146627565982405,14.6627565982405
"6673","Target_Child","and",4.49332648870637,10,593,0.0168634064080944,16.8634064080944
"6674","Target_Child","and",4.4960643394935,38,1363,0.0278796771826853,27.8796771826853
"6675","Target_Child","and",4.5,181,11168,0.0162070200573066,16.2070200573066
"6676","Target_Child","and",4.50273785078713,79,5455,0.0144821264894592,14.4821264894592
"6677","Target_Child","and",4.50547570157426,64,2846,0.022487702037948,22.487702037948
"6678","Target_Child","and",4.5082135523614,38,1527,0.0248853962017027,24.8853962017027
