"","speech_act","speaker_role","target_child_age_years","gloss","freq","total_freq","relFreq","relFreq_ppt"
"5596","imperative","Target_Child",3,"and",4,559,0.00715563506261181,7.15563506261181
"5597","imperative","Target_Child",3.00273785078713,"and",9,127,0.0708661417322835,70.8661417322835
"5598","imperative","Target_Child",3.00547570157426,"and",8,228,0.0350877192982456,35.0877192982456
"5599","imperative","Target_Child",3.0082135523614,"and",2,190,0.0105263157894737,10.5263157894737
"5600","imperative","Target_Child",3.01368925393566,"and",10,284,0.0352112676056338,35.2112676056338
"5601","imperative","Target_Child",3.01642710472279,"and",2,112,0.0178571428571429,17.8571428571429
"5602","imperative","Target_Child",3.02190280629706,"and",2,217,0.00921658986175115,9.21658986175115
"5603","imperative","Target_Child",3.02737850787132,"and",5,101,0.0495049504950495,49.5049504950495
"5604","imperative","Target_Child",3.03011635865845,"and",1,194,0.00515463917525773,5.15463917525773
"5605","imperative","Target_Child",3.03559206023272,"and",16,342,0.0467836257309941,46.7836257309941
"5606","imperative","Target_Child",3.04106776180698,"and",5,260,0.0192307692307692,19.2307692307692
"5607","imperative","Target_Child",3.04380561259411,"and",4,287,0.0139372822299652,13.9372822299652
"5608","imperative","Target_Child",3.04928131416838,"and",2,217,0.00921658986175115,9.21658986175115
"5609","imperative","Target_Child",3.05475701574264,"and",17,231,0.0735930735930736,73.5930735930736
"5610","imperative","Target_Child",3.05749486652977,"and",2,194,0.0103092783505155,10.3092783505155
"5611","imperative","Target_Child",3.06297056810404,"and",3,184,0.016304347826087,16.304347826087
"5612","imperative","Target_Child",3.07118412046543,"and",4,141,0.0283687943262411,28.3687943262411
"5613","imperative","Target_Child",3.07392197125257,"and",1,120,0.00833333333333333,8.33333333333333
"5614","imperative","Target_Child",3.0766598220397,"and",1,62,0.0161290322580645,16.1290322580645
"5615","imperative","Target_Child",3.07939767282683,"and",1,80,0.0125,12.5
"5616","imperative","Target_Child",3.0888090349076,"and",5,142,0.0352112676056338,35.2112676056338
"5617","imperative","Target_Child",3.09702258726899,"and",11,252,0.0436507936507936,43.6507936507936
"5618","imperative","Target_Child",3.09702258726899,"or",1,252,0.00396825396825397,3.96825396825397
"5619","imperative","Target_Child",3.10523613963039,"and",2,63,0.0317460317460317,31.7460317460317
"5620","imperative","Target_Child",3.11344969199179,"and",1,29,0.0344827586206897,34.4827586206897
"5621","imperative","Target_Child",3.11892539356605,"and",2,84,0.0238095238095238,23.8095238095238
"5622","imperative","Target_Child",3.12166324435318,"and",2,95,0.0210526315789474,21.0526315789474
"5623","imperative","Target_Child",3.12440109514031,"and",5,187,0.0267379679144385,26.7379679144385
"5624","imperative","Target_Child",3.13535249828884,"and",2,35,0.0571428571428571,57.1428571428571
"5625","imperative","Target_Child",3.13809034907598,"and",6,167,0.0359281437125748,35.9281437125749
"5626","imperative","Target_Child",3.1490417522245,"and",12,163,0.0736196319018405,73.6196319018405
"5627","imperative","Target_Child",3.15451745379877,"and",1,78,0.0128205128205128,12.8205128205128
"5628","imperative","Target_Child",3.1572553045859,"and",7,268,0.0261194029850746,26.1194029850746
"5629","imperative","Target_Child",3.16666666666667,"and",3,114,0.0263157894736842,26.3157894736842
"5630","imperative","Target_Child",3.17214236824093,"and",19,363,0.0523415977961433,52.3415977961433
"5631","imperative","Target_Child",3.17488021902806,"and",1,54,0.0185185185185185,18.5185185185185
"5632","imperative","Target_Child",3.1776180698152,"and",1,72,0.0138888888888889,13.8888888888889
"5633","imperative","Target_Child",3.19130732375086,"and",4,221,0.0180995475113122,18.0995475113122
"5634","imperative","Target_Child",3.20225872689938,"and",2,21,0.0952380952380952,95.2380952380952
"5635","imperative","Target_Child",3.20499657768652,"and",2,54,0.037037037037037,37.037037037037
"5636","imperative","Target_Child",3.21868583162218,"and",9,221,0.0407239819004525,40.7239819004525
"5637","imperative","Target_Child",3.22142368240931,"and",1,70,0.0142857142857143,14.2857142857143
"5638","imperative","Target_Child",3.22416153319644,"and",2,108,0.0185185185185185,18.5185185185185
"5639","imperative","Target_Child",3.25,"and",2,364,0.00549450549450549,5.49450549450549
"5640","imperative","Target_Child",3.26095140314853,"and",1,87,0.0114942528735632,11.4942528735632
"5641","imperative","Target_Child",3.26642710472279,"and",2,72,0.0277777777777778,27.7777777777778
"5642","imperative","Target_Child",3.28832991101985,"and",1,72,0.0138888888888889,13.8888888888889
"5643","imperative","Target_Child",3.31297056810404,"and",1,16,0.0625,62.5
"5644","imperative","Target_Child",3.3184462696783,"and",1,83,0.0120481927710843,12.0481927710843
"5645","imperative","Target_Child",3.32392197125257,"and",4,66,0.0606060606060606,60.6060606060606
"5646","imperative","Target_Child",3.33333333333333,"and",1,110,0.00909090909090909,9.09090909090909
"5647","imperative","Target_Child",3.33607118412047,"and",1,27,0.037037037037037,37.037037037037
"5648","imperative","Target_Child",3.34154688569473,"and",3,72,0.0416666666666667,41.6666666666667
"5649","imperative","Target_Child",3.35249828884326,"and",1,16,0.0625,62.5
"5650","imperative","Target_Child",3.35797399041752,"and",9,210,0.0428571428571429,42.8571428571429
"5651","imperative","Target_Child",3.37440109514031,"and",1,7,0.142857142857143,142.857142857143
"5652","imperative","Target_Child",3.37987679671458,"and",1,42,0.0238095238095238,23.8095238095238
"5653","imperative","Target_Child",3.38261464750171,"and",3,167,0.0179640718562874,17.9640718562874
"5654","imperative","Target_Child",3.38809034907598,"and",4,138,0.0289855072463768,28.9855072463768
"5655","imperative","Target_Child",3.39082819986311,"and",1,8,0.125,125
"5656","imperative","Target_Child",3.3990417522245,"and",3,38,0.0789473684210526,78.9473684210526
"5657","imperative","Target_Child",3.4194045174538,"and",3,59,0.0508474576271186,50.8474576271187
"5658","imperative","Target_Child",3.4276180698152,"and",1,77,0.012987012987013,12.987012987013
"5659","imperative","Target_Child",3.43035592060233,"or",1,120,0.00833333333333333,8.33333333333333
"5660","imperative","Target_Child",3.43583162217659,"and",2,69,0.0289855072463768,28.9855072463768
"5661","imperative","Target_Child",3.44952087611225,"and",5,27,0.185185185185185,185.185185185185
"5662","imperative","Target_Child",3.46321013004791,"and",1,13,0.0769230769230769,76.9230769230769
"5663","imperative","Target_Child",3.47689938398357,"and",1,19,0.0526315789473684,52.6315789473684
"5664","imperative","Target_Child",3.48511293634497,"and",3,199,0.0150753768844221,15.0753768844221
"5665","imperative","Target_Child",3.49332648870637,"and",2,18,0.111111111111111,111.111111111111
"5666","imperative","Target_Child",3.4960643394935,"and",2,110,0.0181818181818182,18.1818181818182
"5667","imperative","Target_Child",3.5,"and",2,49,0.0408163265306122,40.8163265306122
"5668","imperative","Target_Child",3.50273785078713,"and",4,91,0.043956043956044,43.956043956044
"5669","imperative","Target_Child",3.50547570157426,"and",1,31,0.032258064516129,32.258064516129
"5670","imperative","Target_Child",3.54928131416838,"and",1,220,0.00454545454545455,4.54545454545454
"5671","imperative","Target_Child",3.55201916495551,"and",3,63,0.0476190476190476,47.6190476190476
"5672","imperative","Target_Child",3.56297056810404,"and",1,46,0.0217391304347826,21.7391304347826
"5673","imperative","Target_Child",3.56570841889117,"and",4,219,0.0182648401826484,18.2648401826484
"5674","imperative","Target_Child",3.58607118412047,"and",9,196,0.0459183673469388,45.9183673469388
"5675","imperative","Target_Child",3.59702258726899,"and",4,68,0.0588235294117647,58.8235294117647
"5676","imperative","Target_Child",3.61892539356605,"and",3,66,0.0454545454545455,45.4545454545455
"5677","imperative","Target_Child",3.63809034907598,"and",3,174,0.0172413793103448,17.2413793103448
"5678","imperative","Target_Child",3.64082819986311,"and",4,134,0.0298507462686567,29.8507462686567
"5679","imperative","Target_Child",3.64356605065024,"and",5,21,0.238095238095238,238.095238095238
"5680","imperative","Target_Child",3.65177960301164,"and",4,304,0.0131578947368421,13.1578947368421
"5681","imperative","Target_Child",3.65177960301164,"or",1,304,0.00328947368421053,3.28947368421053
"5682","imperative","Target_Child",3.66666666666667,"and",9,135,0.0666666666666667,66.6666666666667
"5683","imperative","Target_Child",3.68856947296372,"and",1,31,0.032258064516129,32.258064516129
"5684","imperative","Target_Child",3.71594798083504,"and",3,97,0.0309278350515464,30.9278350515464
"5685","imperative","Target_Child",3.72689938398357,"and",4,218,0.018348623853211,18.348623853211
"5686","imperative","Target_Child",3.7296372347707,"and",3,47,0.0638297872340425,63.8297872340425
"5687","imperative","Target_Child",3.7378507871321,"and",5,429,0.0116550116550117,11.6550116550117
"5688","imperative","Target_Child",3.74058863791923,"and",1,43,0.0232558139534884,23.2558139534884
"5689","imperative","Target_Child",3.74332648870637,"and",28,192,0.145833333333333,145.833333333333
"5690","imperative","Target_Child",3.75273785078713,"and",5,67,0.0746268656716418,74.6268656716418
"5691","imperative","Target_Child",3.7582135523614,"and",3,134,0.0223880597014925,22.3880597014925
"5692","imperative","Target_Child",3.76095140314853,"and",5,301,0.0166112956810631,16.6112956810631
"5693","imperative","Target_Child",3.76916495550992,"and",4,149,0.0268456375838926,26.8456375838926
"5694","imperative","Target_Child",3.77464065708419,"and",1,65,0.0153846153846154,15.3846153846154
"5695","imperative","Target_Child",3.77737850787132,"and",3,153,0.0196078431372549,19.6078431372549
"5696","imperative","Target_Child",3.78832991101985,"and",6,171,0.0350877192982456,35.0877192982456
"5697","imperative","Target_Child",3.79106776180698,"and",1,89,0.0112359550561798,11.2359550561798
"5698","imperative","Target_Child",3.79654346338125,"and",2,95,0.0210526315789474,21.0526315789474
"5699","imperative","Target_Child",3.81570841889117,"and",1,50,0.02,20
"5700","imperative","Target_Child",3.8184462696783,"and",1,145,0.00689655172413793,6.89655172413793
"5701","imperative","Target_Child",3.82392197125257,"and",4,139,0.0287769784172662,28.7769784172662
"5702","imperative","Target_Child",3.8266598220397,"and",4,221,0.0180995475113122,18.0995475113122
"5703","imperative","Target_Child",3.83213552361396,"and",2,253,0.00790513833992095,7.90513833992095
"5704","imperative","Target_Child",3.83333333333333,"and",7,62,0.112903225806452,112.903225806452
"5705","imperative","Target_Child",3.8388090349076,"and",1,159,0.00628930817610063,6.28930817610063
"5706","imperative","Target_Child",3.85797399041752,"and",2,68,0.0294117647058824,29.4117647058824
"5707","imperative","Target_Child",3.87166324435318,"and",19,682,0.0278592375366569,27.8592375366569
"5708","imperative","Target_Child",3.87166324435318,"or",1,682,0.00146627565982405,1.46627565982405
"5709","imperative","Target_Child",3.87440109514031,"and",1,20,0.05,50
"5710","imperative","Target_Child",3.87713894592745,"and",1,234,0.00427350427350427,4.27350427350427
"5711","imperative","Target_Child",3.89082819986311,"and",1,58,0.0172413793103448,17.2413793103448
"5712","imperative","Target_Child",3.89356605065024,"and",1,21,0.0476190476190476,47.6190476190476
"5713","imperative","Target_Child",3.90451745379877,"and",17,414,0.0410628019323672,41.0628019323672
"5714","imperative","Target_Child",3.92214236824093,"and",2,34,0.0588235294117647,58.8235294117647
"5715","imperative","Target_Child",3.93035592060233,"and",1,40,0.025,25
"5716","imperative","Target_Child",3.94130732375086,"and",4,158,0.0253164556962025,25.3164556962025
"5717","imperative","Target_Child",3.94404517453799,"and",3,16,0.1875,187.5
"5718","imperative","Target_Child",3.96321013004791,"and",3,90,0.0333333333333333,33.3333333333333
"5719","imperative","Target_Child",3.97416153319644,"or",1,127,0.0078740157480315,7.8740157480315
"5720","imperative","Target_Child",3.98511293634497,"and",1,44,0.0227272727272727,22.7272727272727
"5721","imperative","Target_Child",3.99332648870637,"and",2,57,0.0350877192982456,35.0877192982456
"5722","imperative","Target_Child",4,"and",8,195,0.041025641025641,41.025641025641
"5723","imperative","Target_Child",4.00547570157426,"and",1,75,0.0133333333333333,13.3333333333333
"5724","imperative","Target_Child",4.01916495550992,"and",1,129,0.00775193798449612,7.75193798449612
"5725","imperative","Target_Child",4.02190280629706,"and",3,92,0.0326086956521739,32.6086956521739
"5726","imperative","Target_Child",4.02464065708419,"and",2,216,0.00925925925925926,9.25925925925926
"5727","imperative","Target_Child",4.02737850787132,"and",2,163,0.0122699386503067,12.2699386503067
"5728","imperative","Target_Child",4.03011635865845,"and",2,115,0.0173913043478261,17.3913043478261
"5729","imperative","Target_Child",4.03832991101985,"and",1,75,0.0133333333333333,13.3333333333333
"5730","imperative","Target_Child",4.04654346338125,"and",1,88,0.0113636363636364,11.3636363636364
"5731","imperative","Target_Child",4.05201916495551,"and",12,214,0.0560747663551402,56.0747663551402
"5732","imperative","Target_Child",4.05201916495551,"or",1,214,0.00467289719626168,4.67289719626168
"5733","imperative","Target_Child",4.06023271731691,"and",6,141,0.0425531914893617,42.5531914893617
"5734","imperative","Target_Child",4.07939767282683,"and",1,232,0.00431034482758621,4.31034482758621
"5735","imperative","Target_Child",4.09976043805613,"and",2,87,0.0229885057471264,22.9885057471264
"5736","imperative","Target_Child",4.10797399041752,"and",1,69,0.0144927536231884,14.4927536231884
"5737","imperative","Target_Child",4.13535249828884,"and",9,140,0.0642857142857143,64.2857142857143
"5738","imperative","Target_Child",4.14630390143737,"and",2,32,0.0625,62.5
"5739","imperative","Target_Child",4.15177960301164,"and",2,38,0.0526315789473684,52.6315789473684
"5740","imperative","Target_Child",4.16273100616016,"and",3,187,0.0160427807486631,16.0427807486631
"5741","imperative","Target_Child",4.16273100616016,"or",1,187,0.0053475935828877,5.3475935828877
"5742","imperative","Target_Child",4.16666666666667,"and",1,50,0.02,20
"5743","imperative","Target_Child",4.1694045174538,"and",1,116,0.00862068965517241,8.62068965517241
"5744","imperative","Target_Child",4.17488021902806,"and",10,463,0.0215982721382289,21.5982721382289
"5745","imperative","Target_Child",4.19130732375086,"and",1,153,0.0065359477124183,6.5359477124183
"5746","imperative","Target_Child",4.20225872689938,"and",1,73,0.0136986301369863,13.6986301369863
"5747","imperative","Target_Child",4.21321013004791,"and",4,86,0.0465116279069767,46.5116279069767
"5748","imperative","Target_Child",4.22142368240931,"and",1,32,0.03125,31.25
"5749","imperative","Target_Child",4.24880219028063,"and",10,148,0.0675675675675676,67.5675675675676
"5750","imperative","Target_Child",4.25,"and",6,353,0.0169971671388102,16.9971671388102
"5751","imperative","Target_Child",4.25273785078713,"and",1,15,0.0666666666666667,66.6666666666667
"5752","imperative","Target_Child",4.25547570157426,"and",7,159,0.0440251572327044,44.0251572327044
"5753","imperative","Target_Child",4.27464065708419,"and",3,106,0.0283018867924528,28.3018867924528
"5754","imperative","Target_Child",4.28285420944558,"and",2,71,0.028169014084507,28.169014084507
"5755","imperative","Target_Child",4.28285420944558,"or",1,71,0.0140845070422535,14.0845070422535
"5756","imperative","Target_Child",4.28559206023272,"and",3,241,0.012448132780083,12.448132780083
"5757","imperative","Target_Child",4.29654346338125,"and",1,27,0.037037037037037,37.037037037037
"5758","imperative","Target_Child",4.3266598220397,"and",2,93,0.021505376344086,21.505376344086
"5759","imperative","Target_Child",4.33333333333333,"and",2,88,0.0227272727272727,22.7272727272727
"5760","imperative","Target_Child",4.33607118412047,"and",2,136,0.0147058823529412,14.7058823529412
"5761","imperative","Target_Child",4.34428473648186,"and",9,63,0.142857142857143,142.857142857143
"5762","imperative","Target_Child",4.35523613963039,"and",4,59,0.0677966101694915,67.7966101694915
"5763","imperative","Target_Child",4.37166324435318,"and",3,152,0.0197368421052632,19.7368421052632
"5764","imperative","Target_Child",4.37440109514031,"or",1,32,0.03125,31.25
"5765","imperative","Target_Child",4.41273100616016,"and",3,126,0.0238095238095238,23.8095238095238
"5766","imperative","Target_Child",4.4194045174538,"and",1,135,0.00740740740740741,7.40740740740741
"5767","imperative","Target_Child",4.4276180698152,"and",1,47,0.0212765957446809,21.2765957446809
"5768","imperative","Target_Child",4.44130732375086,"and",2,197,0.0101522842639594,10.1522842639594
"5769","imperative","Target_Child",4.44404517453799,"and",5,177,0.0282485875706215,28.2485875706215
"5770","imperative","Target_Child",4.44404517453799,"or",1,177,0.00564971751412429,5.64971751412429
"5771","imperative","Target_Child",4.44678302532512,"and",3,49,0.0612244897959184,61.2244897959184
"5772","imperative","Target_Child",4.5,"and",9,1155,0.00779220779220779,7.79220779220779
"5773","imperative","Target_Child",4.51095140314853,"and",7,258,0.0271317829457364,27.1317829457364
"5774","imperative","Target_Child",4.52737850787132,"and",3,42,0.0714285714285714,71.4285714285714
"5775","imperative","Target_Child",4.53011635865845,"and",14,447,0.0313199105145414,31.3199105145414
"5776","imperative","Target_Child",4.5766598220397,"and",1,30,0.0333333333333333,33.3333333333333
"5777","imperative","Target_Child",4.58607118412047,"and",1,305,0.00327868852459016,3.27868852459016
"5778","imperative","Target_Child",4.59154688569473,"and",1,11,0.0909090909090909,90.9090909090909
"5779","imperative","Target_Child",4.59428473648186,"and",3,76,0.0394736842105263,39.4736842105263
"5780","imperative","Target_Child",4.61344969199179,"and",1,55,0.0181818181818182,18.1818181818182
"5781","imperative","Target_Child",4.63809034907598,"and",1,106,0.00943396226415094,9.43396226415094
"5782","imperative","Target_Child",4.65177960301164,"and",1,38,0.0263157894736842,26.3157894736842
"5783","imperative","Target_Child",4.65451745379877,"and",1,121,0.00826446280991736,8.26446280991736
"5784","imperative","Target_Child",4.66666666666667,"and",1,38,0.0263157894736842,26.3157894736842
"5785","imperative","Target_Child",4.69130732375086,"and",2,160,0.0125,12.5
"5786","imperative","Target_Child",4.69404517453799,"and",4,89,0.0449438202247191,44.9438202247191
"5787","imperative","Target_Child",4.7460643394935,"and",6,331,0.0181268882175227,18.1268882175227
"5788","imperative","Target_Child",4.75,"and",231,19105,0.0120910756346506,12.0910756346506
"5789","imperative","Target_Child",4.75,"or",11,19105,0.000575765506411934,0.575765506411934
"5790","imperative","Target_Child",4.7582135523614,"and",2,129,0.0155038759689922,15.5038759689922
"5791","imperative","Target_Child",4.76095140314853,"and",1,50,0.02,20
"5792","imperative","Target_Child",4.76916495550992,"and",7,386,0.0181347150259067,18.1347150259067
"5793","imperative","Target_Child",4.77464065708419,"and",1,171,0.00584795321637427,5.84795321637427
"5794","imperative","Target_Child",4.78832991101985,"and",2,103,0.0194174757281553,19.4174757281553
"5795","imperative","Target_Child",4.80475701574264,"and",2,42,0.0476190476190476,47.6190476190476
"5796","imperative","Target_Child",4.80749486652977,"and",1,52,0.0192307692307692,19.2307692307692
"5797","imperative","Target_Child",4.81297056810404,"and",9,353,0.0254957507082153,25.4957507082153
"5798","imperative","Target_Child",4.81570841889117,"and",2,37,0.0540540540540541,54.0540540540541
"5799","imperative","Target_Child",4.83213552361396,"and",4,162,0.0246913580246914,24.6913580246914
"5800","imperative","Target_Child",4.83333333333333,"and",3,190,0.0157894736842105,15.7894736842105
"5801","imperative","Target_Child",4.84976043805613,"and",1,40,0.025,25
"5802","imperative","Target_Child",4.8990417522245,"and",1,81,0.0123456790123457,12.3456790123457
"5803","imperative","Target_Child",4.9072553045859,"and",2,49,0.0408163265306122,40.8163265306122
"5804","imperative","Target_Child",4.91666666666667,"and",2,42,0.0476190476190476,47.6190476190476
"5805","imperative","Target_Child",4.9194045174538,"and",1,42,0.0238095238095238,23.8095238095238
"5806","imperative","Target_Child",4.93583162217659,"and",3,159,0.0188679245283019,18.8679245283019
"5807","imperative","Target_Child",4.97416153319644,"and",2,30,0.0666666666666667,66.6666666666667
"5808","imperative","Target_Child",4.97963723477071,"and",7,472,0.0148305084745763,14.8305084745763
"5809","imperative","Target_Child",4.98511293634497,"and",3,101,0.0297029702970297,29.7029702970297
"5810","imperative","Target_Child",4.99332648870637,"and",10,230,0.0434782608695652,43.4782608695652
"5811","imperative","Target_Child",5.04380561259411,"and",3,165,0.0181818181818182,18.1818181818182
"5812","imperative","Target_Child",5.0888090349076,"and",4,118,0.0338983050847458,33.8983050847458
"5813","imperative","Target_Child",5.09976043805613,"and",1,100,0.01,10
"5814","imperative","Target_Child",5.11892539356605,"and",1,118,0.00847457627118644,8.47457627118644
"5815","imperative","Target_Child",5.16666666666667,"and",2,46,0.0434782608695652,43.4782608695652
"5816","imperative","Target_Child",5.20225872689938,"and",3,242,0.012396694214876,12.396694214876
"5817","imperative","Target_Child",5.25,"and",1,177,0.00564971751412429,5.64971751412429
"5818","imperative","Target_Child",5.26642710472279,"and",4,64,0.0625,62.5
"5819","imperative","Target_Child",5.27464065708419,"and",1,113,0.00884955752212389,8.84955752212389
"5820","imperative","Target_Child",5.29106776180698,"and",1,112,0.00892857142857143,8.92857142857143
"5821","imperative","Target_Child",5.29380561259411,"and",1,146,0.00684931506849315,6.84931506849315
"5822","imperative","Target_Child",5.31023271731691,"and",3,232,0.0129310344827586,12.9310344827586
"5823","imperative","Target_Child",5.32939767282683,"and",1,33,0.0303030303030303,30.3030303030303
"5824","imperative","Target_Child",5.36344969199179,"and",7,181,0.0386740331491713,38.6740331491713
"5825","imperative","Target_Child",5.37166324435318,"and",1,103,0.00970873786407767,9.70873786407767
"5826","imperative","Target_Child",5.39082819986311,"and",1,146,0.00684931506849315,6.84931506849315
"5827","imperative","Target_Child",5.39630390143737,"and",1,17,0.0588235294117647,58.8235294117647
"5828","imperative","Target_Child",5.3990417522245,"and",1,12,0.0833333333333333,83.3333333333333
"5829","imperative","Target_Child",5.41666666666667,"and",1,10,0.1,100
"5830","imperative","Target_Child",5.43035592060233,"and",1,53,0.0188679245283019,18.8679245283019
"5831","imperative","Target_Child",5.43309377138946,"and",10,252,0.0396825396825397,39.6825396825397
"5832","imperative","Target_Child",5.44678302532512,"and",1,274,0.00364963503649635,3.64963503649635
"5833","imperative","Target_Child",5.46321013004791,"and",1,48,0.0208333333333333,20.8333333333333
"5834","imperative","Target_Child",5.4960643394935,"and",1,107,0.00934579439252336,9.34579439252336
"5835","imperative","Target_Child",5.5,"and",1,28,0.0357142857142857,35.7142857142857
"5836","imperative","Target_Child",5.50547570157426,"and",3,219,0.0136986301369863,13.6986301369863
"5837","imperative","Target_Child",5.53011635865845,"and",4,235,0.0170212765957447,17.0212765957447
"5838","imperative","Target_Child",5.53559206023272,"and",2,63,0.0317460317460317,31.7460317460317
"5839","imperative","Target_Child",5.57939767282683,"or",1,89,0.0112359550561798,11.2359550561798
"5840","imperative","Target_Child",5.58333333333333,"and",4,54,0.0740740740740741,74.0740740740741
"5841","imperative","Target_Child",5.58607118412047,"and",1,292,0.00342465753424658,3.42465753424658
"5842","imperative","Target_Child",5.5888090349076,"and",2,201,0.00995024875621891,9.9502487562189
"5843","imperative","Target_Child",5.60797399041752,"and",3,189,0.0158730158730159,15.8730158730159
"5844","imperative","Target_Child",5.61344969199179,"and",1,38,0.0263157894736842,26.3157894736842
"5845","imperative","Target_Child",5.61892539356605,"and",1,17,0.0588235294117647,58.8235294117647
"5846","imperative","Target_Child",5.62713894592745,"and",3,183,0.0163934426229508,16.3934426229508
"5847","imperative","Target_Child",5.63809034907598,"and",1,173,0.00578034682080925,5.78034682080925
"5848","imperative","Target_Child",5.65177960301164,"and",1,132,0.00757575757575758,7.57575757575758
"5849","imperative","Target_Child",5.66273100616016,"and",1,180,0.00555555555555556,5.55555555555556
"5850","imperative","Target_Child",5.66666666666667,"and",5,71,0.0704225352112676,70.4225352112676
"5851","imperative","Target_Child",5.68583162217659,"and",5,148,0.0337837837837838,33.7837837837838
"5852","imperative","Target_Child",5.68856947296372,"and",1,25,0.04,40
"5853","imperative","Target_Child",5.69404517453799,"and",10,488,0.0204918032786885,20.4918032786885
"5854","imperative","Target_Child",5.77464065708419,"and",11,398,0.0276381909547739,27.6381909547739
"5855","imperative","Target_Child",5.78832991101985,"and",7,295,0.023728813559322,23.728813559322
"5856","imperative","Target_Child",5.80201916495551,"and",2,76,0.0263157894736842,26.3157894736842
"5857","imperative","Target_Child",5.82392197125257,"and",3,170,0.0176470588235294,17.6470588235294
"5858","imperative","Target_Child",5.83333333333333,"and",2,65,0.0307692307692308,30.7692307692308
"5859","imperative","Target_Child",5.83607118412047,"and",3,34,0.0882352941176471,88.2352941176471
"5860","imperative","Target_Child",5.85249828884326,"and",1,83,0.0120481927710843,12.0481927710843
"5861","imperative","Target_Child",5.87713894592745,"and",1,135,0.00740740740740741,7.40740740740741
"5862","imperative","Target_Child",5.88809034907598,"and",3,103,0.029126213592233,29.126213592233
"5863","imperative","Target_Child",5.89082819986311,"and",4,160,0.025,25
"5864","imperative","Target_Child",5.89356605065024,"and",2,169,0.0118343195266272,11.8343195266272
"5865","imperative","Target_Child",5.9194045174538,"and",1,97,0.0103092783505155,10.3092783505155
"5866","imperative","Target_Child",5.95225872689938,"and",2,199,0.0100502512562814,10.0502512562814
"5867","imperative","Target_Child",5.96321013004791,"and",2,149,0.0134228187919463,13.4228187919463
"5868","other","Father",1.08333333333333,"and",2,388,0.00515463917525773,5.15463917525773
"5869","other","Father",1.16666666666667,"and",2,924,0.00216450216450216,2.16450216450216
"5870","other","Father",1.17488021902806,"and",1,18,0.0555555555555556,55.5555555555556
"5871","other","Father",1.18583162217659,"and",2,65,0.0307692307692308,30.7692307692308
"5872","other","Father",1.19404517453799,"and",2,40,0.05,50
"5873","other","Father",1.25,"and",23,2017,0.0114030738720873,11.4030738720873
"5874","other","Father",1.25,"or",2,2017,0.000991571641051066,0.991571641051066
"5875","other","Father",1.26368925393566,"and",1,19,0.0526315789473684,52.6315789473684
"5876","other","Father",1.33333333333333,"and",4,638,0.00626959247648903,6.26959247648903
"5877","other","Father",1.33333333333333,"or",3,638,0.00470219435736677,4.70219435736677
"5878","other","Father",1.34154688569473,"or",1,62,0.0161290322580645,16.1290322580645
"5879","other","Father",1.36344969199179,"and",4,98,0.0408163265306122,40.8163265306122
"5880","other","Father",1.36344969199179,"or",1,98,0.0102040816326531,10.2040816326531
"5881","other","Father",1.3990417522245,"and",2,33,0.0606060606060606,60.6060606060606
"5882","other","Father",1.40177960301164,"and",7,72,0.0972222222222222,97.2222222222222
"5883","other","Father",1.41666666666667,"and",21,2354,0.00892098555649957,8.92098555649958
"5884","other","Father",1.41666666666667,"or",1,2354,0.000424808836023789,0.424808836023789
"5885","other","Father",1.42214236824093,"and",1,40,0.025,25
"5886","other","Father",1.42488021902806,"and",2,47,0.0425531914893617,42.5531914893617
"5887","other","Father",1.43309377138946,"and",1,15,0.0666666666666667,66.6666666666667
"5888","other","Father",1.44678302532512,"and",4,39,0.102564102564103,102.564102564103
"5889","other","Father",1.47142368240931,"and",1,17,0.0588235294117647,58.8235294117647
"5890","other","Father",1.4796372347707,"and",1,95,0.0105263157894737,10.5263157894737
"5891","other","Father",1.48237508555784,"and",1,5,0.2,200
"5892","other","Father",1.49332648870637,"and",4,156,0.0256410256410256,25.6410256410256
"5893","other","Father",1.5,"and",11,146,0.0753424657534247,75.3424657534246
"5894","other","Father",1.5,"or",1,146,0.00684931506849315,6.84931506849315
"5895","other","Father",1.51095140314853,"and",1,6,0.166666666666667,166.666666666667
"5896","other","Father",1.52464065708419,"and",4,53,0.0754716981132075,75.4716981132075
"5897","other","Father",1.53832991101985,"and",4,71,0.0563380281690141,56.3380281690141
"5898","other","Father",1.53832991101985,"or",1,71,0.0140845070422535,14.0845070422535
"5899","other","Father",1.54380561259411,"and",2,51,0.0392156862745098,39.2156862745098
"5900","other","Father",1.55475701574264,"and",1,43,0.0232558139534884,23.2558139534884
"5901","other","Father",1.55749486652977,"and",3,45,0.0666666666666667,66.6666666666667
"5902","other","Father",1.57118412046543,"and",1,33,0.0303030303030303,30.3030303030303
"5903","other","Father",1.57392197125257,"and",1,28,0.0357142857142857,35.7142857142857
"5904","other","Father",1.58333333333333,"and",15,1188,0.0126262626262626,12.6262626262626
"5905","other","Father",1.60523613963039,"and",1,148,0.00675675675675676,6.75675675675676
"5906","other","Father",1.64356605065024,"and",1,52,0.0192307692307692,19.2307692307692
"5907","other","Father",1.64630390143737,"and",1,31,0.032258064516129,32.258064516129
"5908","other","Father",1.67214236824093,"and",13,91,0.142857142857143,142.857142857143
"5909","other","Father",1.67488021902806,"and",5,17,0.294117647058824,294.117647058824
"5910","other","Father",1.67488021902806,"or",1,17,0.0588235294117647,58.8235294117647
